review,isEdited,title,userName,rating,date,app_name,app_id,developerResponse
5 star app with 5 star service,False,5star service,MJZ'ss,5,2020-05-01 17:27:38,zomato-food-delivery-dining,434613896,
Baddest service of zomato ordered paneer momos and get chicken and customer care is also has bad,False,Baddest service of zomato,Escobar LG,1,2021-06-16 15:31:54,zomato-food-delivery-dining,434613896,
I had guests in my house..My domino’s order didn’t show up😡,False,Scandalous,maatouk nour,1,2020-12-08 20:55:00,zomato-food-delivery-dining,434613896,"{'id': 19728625, 'body': ""Hi there, sorry to hear about that. Please write to us at order@zomato.com and we'll reach out to you at the earliest."", 'modified': '2020-12-13T22:04:45Z'}"
Very long time to deliver,False,1.5 hours for 40 min order,prateekinvestor,1,2020-09-25 17:54:07,zomato-food-delivery-dining,434613896,
Horrible app with worst customer service,False,Horrible app,Elaghil313,1,2020-05-24 17:20:50,zomato-food-delivery-dining,434613896,
Delivery was amazing,False,Driver rating,bommadi,5,2019-10-23 11:55:25,zomato-food-delivery-dining,434613896,
"I asked for tum yum , mild without spice and I got an extremely spicy soup",False,Sent the wrong soup,Karlaghawar,2,2020-03-12 14:47:36,zomato-food-delivery-dining,434613896,
Five star,False,Nice delivery,kaurbaljeet,5,2021-08-27 07:00:52,zomato-food-delivery-dining,434613896,
The worst customer service.,False,Bad experience,DrWuGY,1,2019-03-29 21:10:25,zomato-food-delivery-dining,434613896,"{'id': 7978346, 'body': 'Hi there, apologies for the inconvenience caused. Kindly drop us a mail (order@zomato.com) regarding this so that we can look in to what went wrong. Thanks.', 'modified': '2019-03-30T10:04:45Z'}"
I rate one star cuz this app didn’t support my language Arabic even it’s so popular in my country,False,Language Support,Sam Syria,1,2017-12-09 14:54:09,zomato-food-delivery-dining,434613896,
Worst customer service ever,False,Very bad customer service,Mido57,1,2021-10-30 17:57:28,zomato-food-delivery-dining,434613896,
Always late,False,Horrible delivery time,12084.&-!;&/',1,2021-10-15 09:10:15,zomato-food-delivery-dining,434613896,
Good,False,Good service,Junejamanu,5,2021-05-14 15:25:39,zomato-food-delivery-dining,434613896,
Your delivery boy kamal verma is very badly beheavior n his service is ridiculous😤😖,False,Your service is very bad beacuse kamal verma is very roud n his delivery is very very late,77harshit,1,2021-07-02 16:47:38,zomato-food-delivery-dining,434613896,
Received wrong order !!!,False,Received wrong order !!!,dr sahib md,1,2021-05-21 15:22:02,zomato-food-delivery-dining,434613896,
Enjoying food 😌😌😋😋,False,Magi,megha1211,5,2021-01-25 18:19:20,zomato-food-delivery-dining,434613896,
Cheat customers by removing vouchers at the order placement time.,False,Bad customer experience,indoreeere,1,2021-03-31 04:17:38,zomato-food-delivery-dining,434613896,
Too slow for cancelling orders,False,Bad service,juan samaniego,1,2021-03-18 13:51:32,zomato-food-delivery-dining,434613896,
Prices are tooo high compared to actual menu,False,Oh no,osama. 7777,1,2021-02-06 09:46:56,zomato-food-delivery-dining,434613896,"{'id': 20953299, 'body': ""Hi there, this shouldn't be happening. Please share the details to order@zomato.com so that we can have this checked and rectified asap."", 'modified': '2021-02-09T12:05:07Z'}"
To good,False,Amizing experience,rahul akka,5,2020-11-30 07:45:37,zomato-food-delivery-dining,434613896,
Not satisfied,False,Hopeless support after order,Sun1576,1,2020-12-17 11:13:50,zomato-food-delivery-dining,434613896,
Very nice,False,Thanks,RJMasher,5,2020-09-19 06:15:55,zomato-food-delivery-dining,434613896,
Great application,False,Great app,christivy,5,2020-06-17 18:46:53,zomato-food-delivery-dining,434613896,
Best food app ever,False,Best app,Mick1997 tabbal,5,2019-12-12 18:47:36,zomato-food-delivery-dining,434613896,
Very quick & customer friendly. Thank you Zomato.,False,Money swindling zomato,Lavs11,1,2020-01-05 16:07:54,zomato-food-delivery-dining,434613896,
Takes so ling all the time I’m never using it,False,Bad,Zavy786,1,2019-12-22 01:25:29,zomato-food-delivery-dining,434613896,
Never use zomato instead use Swiggy,False,Worst app ever!!!!!!!!!!!!!! Zomato needs to be band!!!!!!so many issue ....really complicated,mohib777,1,2019-08-30 16:37:37,zomato-food-delivery-dining,434613896,
Just amazing,False,Amazing,imma fackur mazar all day long,5,2019-08-15 09:48:53,zomato-food-delivery-dining,434613896,
I like zomotto,False,Very good,yvnotnuuejpgrkol,5,2019-08-02 06:17:37,zomato-food-delivery-dining,434613896,
Nice and perfect app,False,Its awesome,shubhu9237,5,2021-08-07 05:47:55,zomato-food-delivery-dining,434613896,
I dont like the service,False,Bad service,ak-57 47,1,2021-11-04 10:32:42,zomato-food-delivery-dining,434613896,
Delivery is delay by more than one hour,False,Late delivery,NihaS.,1,2021-10-16 05:21:14,zomato-food-delivery-dining,434613896,
Awls,False,Very fast,febilove,5,2021-06-01 20:45:12,zomato-food-delivery-dining,434613896,
Best service,False,Abilash,abilashk,5,2021-05-27 17:06:41,zomato-food-delivery-dining,434613896,
awesome,False,Great food,shatadipa,5,2021-05-21 06:12:35,zomato-food-delivery-dining,434613896,
Great delivery valet,False,Great service!,RhondaRoo72,5,2021-05-09 07:24:49,zomato-food-delivery-dining,434613896,
Polite and fast delivery,False,Driver was polite,jonas11123,5,2021-01-15 14:20:28,zomato-food-delivery-dining,434613896,
Food are so nice,False,Yummy,timtimcoco,5,2021-01-05 20:11:19,zomato-food-delivery-dining,434613896,
Thumbs up,False,Jattitude singh,jattitude singh,5,2020-11-30 10:06:48,zomato-food-delivery-dining,434613896,
Loved it,False,Excellent app,Prakashppw,5,2020-09-30 14:43:54,zomato-food-delivery-dining,434613896,
Great app and service,False,Great,zazbal,4,2020-10-02 18:18:59,zomato-food-delivery-dining,434613896,
Good,False,Good service,jay0578,5,2020-04-07 16:42:56,zomato-food-delivery-dining,434613896,
Terrible response I wouldn’t recommend anyone to download,False,Ed,Ed 🐺 Wolf,1,2020-08-20 18:18:11,zomato-food-delivery-dining,434613896,
All the best,False,Amazing,Buttercupsugarpants,5,2019-05-02 12:53:40,zomato-food-delivery-dining,434613896,
One of the best service application ever,False,Best,ahmad seyar,3,2019-08-08 07:57:09,zomato-food-delivery-dining,434613896,
I ordered food 2hrs ago still waiting for delivery,False,Wosrt service,Perumal B Reddy,1,2019-04-20 18:40:38,zomato-food-delivery-dining,434613896,"{'id': 8315268, 'body': 'Hi there, apologies for the inconvenience caused. Kindly drop us a mail (order@zomato.com) regarding this so that we can look in to what went wrong. Thanks.', 'modified': '2019-04-22T11:15:50Z'}"
Worst customer support you may ever experience.,False,Worst customer support,Ayalyyy,1,2019-04-11 15:36:42,zomato-food-delivery-dining,434613896,
Fast and perfect!!,False,Best app ever!,Fatyyma7,5,2019-02-26 21:35:26,zomato-food-delivery-dining,434613896,
Horrible service from Zomato,False,Food not delivered,Sayan_RK,2,2019-03-13 18:26:03,zomato-food-delivery-dining,434613896,"{'id': 7730837, 'body': 'Hi there, apologies for the inconvenience caused. Kindly drop us a mail (order@zomato.com) regarding this so that we can look in to what went wrong. Thanks.', 'modified': '2019-03-14T12:04:39Z'}"
It’s a life saver,False,Great App,Grandmaster82,5,2021-10-31 16:08:47,zomato-food-delivery-dining,434613896,
Awesome service,False,Vicky,Official.vishal,5,2021-08-12 06:19:58,zomato-food-delivery-dining,434613896,
The support was very bad and incase of bad food their is no compensation from their end.,False,Support,Food_hunter,1,2021-10-07 14:32:27,zomato-food-delivery-dining,434613896,
The in app support has ZERO knowledge with how to help a customer,False,Bad service,jemoro10,1,2021-10-04 18:18:04,zomato-food-delivery-dining,434613896,
nice,False,I like zomato,bebagaber,5,2021-07-29 22:06:01,zomato-food-delivery-dining,434613896,
Very nice app,False,Good app,Prapatel,5,2021-07-22 18:00:39,zomato-food-delivery-dining,434613896,
Best App For Food Lovers 👌🏻,False,Excellent,Punnu Ghuman,5,2021-06-23 07:24:13,zomato-food-delivery-dining,434613896,
Great desks and so many restaurants to choose from,False,Great deals on tasty food,なな9,1,2021-07-02 10:12:30,zomato-food-delivery-dining,434613896,
i order 1hour ago from a restaurant that is two block from me and guest what i got from costomer service? please wait your order will come,False,customer service at its finest,iamry4n,1,2021-06-28 09:06:18,zomato-food-delivery-dining,434613896,
Good service,False,Rayan bbq house Chayih,burn me alive,5,2021-02-03 16:05:32,zomato-food-delivery-dining,434613896,
Cancel orders at the kaat minute at their whims and fancies and blame the restaurants. Very poor communication between the resturant and their delivery team.,False,PSon,PSonj,1,2021-06-08 18:32:23,zomato-food-delivery-dining,434613896,
"I gave a review that I received a wrong order from the restaurant, when I called the restaurant, they weren’t able to help their customer. The restaurant name is BelBalady, UAE. After a few days later, I get a mail from Zomato that they have taken down my review saying it’s not the restaurant’s fault and there was error occurred from Zomato’s end. So it’s not right to penalize the restaurant. Fine if that was the case, did you think about the inconvenience the customer faced in all this? You take down my review and give the wrong order. If Zomato considers serving their customers as their first priority, it’s shocking to say their actions speak otherwise. I have sent numerous emails to the Zomato help desk. Followed them up for the past 5 months, wasting my time describing my experience, my detailed description of the order and the Order ID and I get no response! It’s like all the emails from their customers are directed to their trash box. All I wanted was a refund for the inconvenience faced but NO Zomato doesn’t care about customer experience even though it’s built on that very foundation. All it cares about is showing a pretty face on the Internet that is the best food delivery service out there. But there are lot of great competitors who are doing a  better job! 
 
I wonder if the are even paying attention to their customer reviews given here. Because all I see their developer’s response is share your Order ID and detailed review via mail and everyone’s doing that but Zomato doesn’t respond!
I have even contacted the Zomato Community and the UAE help desk. Such terrible Zomato service in the UAE? Unbelievable. I expected more. I am disappointed not just with the service but the overall experience.",False,Complete scam/What a shame!,Shankerjigupt,1,2021-05-31 08:13:52,zomato-food-delivery-dining,434613896,
I ordered Garlic Bread. It was not eatable at all. Very hard and cheese was very old. As if it was yesterday’s made food.,False,Worst Garlic bread I Had,jrxfjxixjdrizjf,1,2021-05-09 17:25:03,zomato-food-delivery-dining,434613896,
Cake comes in many peices... wow,False,Worst for cake delivery,djshahmrug,4,2021-05-07 14:38:04,zomato-food-delivery-dining,434613896,
Best app,False,Very good app,drax sahil,5,2021-01-03 07:46:36,zomato-food-delivery-dining,434613896,
Close this app i hate him,False,Totaly late order all time,sherachawla,1,2020-12-28 12:52:54,zomato-food-delivery-dining,434613896,
Very bad service and operation Even chat agents not classified to be in customer service,False,Alain,Bulatifa,1,2020-10-06 10:20:08,zomato-food-delivery-dining,434613896,
Poor service. over an hour to hv eggs delivered,False,over an hour to have eggs delivered,Anykam702,1,2020-09-25 07:56:05,zomato-food-delivery-dining,434613896,
Excellent Delivery turnaround time,False,Ashish Shah,shah ashish 21,5,2020-04-19 15:21:23,zomato-food-delivery-dining,434613896,
The rider is always late and they don’t answer I. The live chat !,False,Bad,kklpom,1,2020-09-11 19:08:27,zomato-food-delivery-dining,434613896,
Very nice delivery and good food,False,Zwel,Zwel Min,5,2019-11-12 13:57:32,zomato-food-delivery-dining,434613896,
Convenient,False,Good,Rhinokingbcb,4,2020-04-17 04:30:42,zomato-food-delivery-dining,434613896,
z,False,way better than talabat,SalahMahdi,5,2019-04-27 19:59:07,zomato-food-delivery-dining,434613896,
"The taste of food was very salty and handled not properly, This is my first and last order. Good bye",False,Food delivery,happyavi,1,2019-08-02 06:47:35,zomato-food-delivery-dining,434613896,
Terrible customer service,False,Bad,Sri18386,1,2019-05-29 13:54:51,zomato-food-delivery-dining,434613896,
Super fast delivery,False,Km Chandu,chandu chinni,5,2021-05-13 09:33:16,zomato-food-delivery-dining,434613896,
Old UI was much better. New UI is cumbersome and baffling. Moving on to Yelp.,False,Fail,thematk712,1,2018-04-15 15:13:14,zomato-food-delivery-dining,434613896,"{'id': 3138336, 'body': ""Hello, we are sorry to learn you don't like the update. However, it'd help us improve if you could drop us a detailed mail (feedback@zomato.com) with what you would want us to change. If possible, attach screenshots too. Thanks."", 'modified': '2018-04-16T03:06:07Z'}"
Urban spoon was more user friendlier and easier to use.,False,Liked urban spoon better...,Jdaddy74,2,2017-11-05 16:56:41,zomato-food-delivery-dining,434613896,"{'id': 1670247, 'body': 'Sorry for the inconvenience caused. Do write to us at feedback@zomato.com (with screenshots, if possible) and somebody from our team will reach out to you. We’d love to have you back on the app again.  \n\nThanks.', 'modified': '2017-11-06T04:07:49Z'}"
Not consistent hence not very reliable,False,Reliability,alsdz,3,2021-11-06 12:51:03,zomato-food-delivery-dining,434613896,
the delivery unprofessional always I have this problem with delivery zomato,False,W,wael_15,1,2021-11-01 21:29:54,zomato-food-delivery-dining,434613896,
It is very bad,False,Pizza is burned from the both the side Any think is not nice,62836278153936292,1,2021-08-01 11:28:16,zomato-food-delivery-dining,434613896,
Very slow delivery,False,Bad experience,Jad Kassem,1,2021-07-14 10:19:46,zomato-food-delivery-dining,434613896,
"I am using Zomato but no offers in any miles
I am sher my experience",False,No offfer,Aakash sanjay baikar,1,2021-06-29 09:19:05,zomato-food-delivery-dining,434613896,
Perfect choice for foodies 😍😍,False,Nice foodie app,jafarjaffna,5,2021-02-03 17:56:24,zomato-food-delivery-dining,434613896,
"1hr after placing order, its not collected from restaurant 

and they cant cancel the order and give a refund .. wait 2 hours for you food !",False,"1hr after placing order, its not collected from restaurant",Shk-Dxb,1,2021-02-19 16:30:50,zomato-food-delivery-dining,434613896,
Love the application,False,love,ChamChamX,5,2020-05-02 12:48:19,zomato-food-delivery-dining,434613896,
"Puny size of kebabs, little amount of condiments. Better order from Al Shams restaurant",False,Bad serving of food portions,11z11,1,2021-02-02 20:56:30,zomato-food-delivery-dining,434613896,"{'id': 20849302, 'body': ""Hi there, please write to us at order@zomato.com and we'll reach out to resolve this immediately. Thank you. "", 'modified': '2021-02-04T06:36:39Z'}"
Best delivery service,False,Mmm,kalalalamssl,5,2020-04-21 04:57:38,zomato-food-delivery-dining,434613896,
I love this app,False,Lovely app,kanna11233,5,2019-12-07 17:19:59,zomato-food-delivery-dining,434613896,
Get cash on delivery for atleast upto Rs. 500 because I have personally shifted to Swiggy because of this.,False,Cash on Delivery,tanmay thakur,1,2020-01-17 09:28:26,zomato-food-delivery-dining,434613896,
Poor pin location technology,False,Jay,Jay6785689,1,2019-12-12 08:12:46,zomato-food-delivery-dining,434613896,
Great service by driver,False,Great,Rome1525,5,2019-08-14 15:07:56,zomato-food-delivery-dining,434613896,
Try and provide delivery with lesser time as of now.,True,About delivery time,bahrgav,1,2019-09-19 15:47:29,zomato-food-delivery-dining,434613896,"{'id': 8112214, 'body': 'Hi there, apologies for the inconvenience caused. Kindly drop us a mail (order@zomato.com) regarding this so that we can look in to what went wrong. Thanks.', 'modified': '2019-09-19T15:47:29Z'}"
Terrible service,False,Really bad service,Ann Neufelder,1,2019-08-23 18:01:01,zomato-food-delivery-dining,434613896,
Love it,False,Such appropriate ratings!,K Verma0210,5,2018-09-20 05:15:19,zomato-food-delivery-dining,434613896,
2nd item was not supplied,False,One item was not supplied,pkburnpur,2,2019-07-28 12:28:21,zomato-food-delivery-dining,434613896,
Still no optimisation for iPad which makes this app useless on a tablet.,False,Not optimised for iPad,kakeskkd,1,2018-11-07 06:20:58,zomato-food-delivery-dining,434613896,
Good delivery experience,False,Jai Naresh,jai naresh,5,2021-06-25 16:15:52,zomato-food-delivery-dining,434613896,
^,False,Wish i could give 0,BobRainbows,1,2018-03-24 08:11:36,zomato-food-delivery-dining,434613896,
They delay too much I revived it through talabat driver,False,Bad experience,dad exp.,1,2021-10-21 22:45:28,zomato-food-delivery-dining,434613896,
"It’s useless because food was not brought in hotcase
& was cold Very bad",False,Service,gu fit gu,1,2021-07-22 09:26:12,zomato-food-delivery-dining,434613896,
"It’s on committed time , very punctual",False,Hi,SBIL manager,5,2021-06-19 15:11:19,zomato-food-delivery-dining,434613896,
Osm service,False,Best,sardar gourav,5,2021-04-04 10:20:30,zomato-food-delivery-dining,434613896,
take long time to deliver and shows incorrect time.,False,30 mins means 1 hr 30 mins place order accordingly,hyd@north,2,2021-04-20 15:52:09,zomato-food-delivery-dining,434613896,
Ausum and on-time,False,Delivery,Ruhil Pun,5,2020-04-11 11:21:40,zomato-food-delivery-dining,434613896,
No option for tip,False,Good but....,JuanCCC,4,2020-12-31 09:51:05,zomato-food-delivery-dining,434613896,
"Drivers are dirty and rude, always late and damaging products",False,Total Rip Off,Hinesjim,1,2020-09-07 05:34:09,zomato-food-delivery-dining,434613896,
Nice services very good..,False,Nice service,Param007007,4,2020-03-08 16:10:37,zomato-food-delivery-dining,434613896,
Best delivery service!!,False,Love it!,CareyJSR,5,2020-01-18 12:49:11,zomato-food-delivery-dining,434613896,
Great service,False,YamenZ,yamenzzz,5,2019-08-26 20:03:41,zomato-food-delivery-dining,434613896,
Pricing was not clear upfront. They charged packaging charges which is not required and was not shown upfront.,False,Inflated Pricing,Smadans,1,2019-09-29 07:32:16,zomato-food-delivery-dining,434613896,"{'id': 11237154, 'body': 'Hi there, apologies for the inconvenience caused. Kindly drop us a mail (order@zomato.com) regarding this so that we can look in to what went wrong. Thanks.', 'modified': '2019-10-14T12:37:17Z'}"
Never again!!!,False,Useless!!,$&@&$&!,1,2019-09-13 06:46:03,zomato-food-delivery-dining,434613896,
Nicely done Zomato.,False,Great App,Raunak Bhojwani,5,2019-07-29 08:13:15,zomato-food-delivery-dining,434613896,
Yup,False,Fast & Safe Food Delivery,jeet sahab,5,2021-11-07 13:33:32,zomato-food-delivery-dining,434613896,
"Useless employees handling customer center and No experienced person employed. 

No No 0/10",False,Not Trustworthy in India - Use Swiggy,ameya9867,1,2019-07-14 14:19:11,zomato-food-delivery-dining,434613896,
"Always late, not reliable at all.",False,Complete disaster,twxay,1,2019-03-27 10:13:41,zomato-food-delivery-dining,434613896,"{'id': 7950712, 'body': 'Hi there, apologies for the inconvenience caused. Kindly drop us a mail (order@zomato.com) regarding this so that we can look in to what went wrong. Thanks.', 'modified': '2019-03-28T13:15:43Z'}"
Awesome experience,False,Great and Fun !!,JSR.x1,5,2021-07-03 06:37:17,zomato-food-delivery-dining,434613896,
Thx,False,Nice food,anand jangid,5,2021-03-13 18:24:44,zomato-food-delivery-dining,434613896,
Excellent services,False,Tina pardeshi,tina pardeshi,5,2020-12-31 08:38:33,zomato-food-delivery-dining,434613896,
"The pizza was not eatable with cheese all cold 
We had to return the pizza as it came 1.5 hours layer ... 
WE WERE NOT ABLE TO EAT IT 
PLEASE RETURN IT AS SOON AS POSSBILE",False,The food was cold,salonnniii,1,2021-02-07 21:44:04,zomato-food-delivery-dining,434613896,"{'id': 20954983, 'body': ""Hi there, sorry to hear about that. Please write to us at order@zomato.com and we'll reach out to you at the earliest."", 'modified': '2021-02-09T13:18:59Z'}"
It’s wonderful app,False,Teju teju,teju teju,5,2020-09-27 02:50:39,zomato-food-delivery-dining,434613896,
Good response,False,Good delivery,Devan Sivaprakasam,5,2020-08-19 07:24:07,zomato-food-delivery-dining,434613896,
Great app for food deliveries,False,Great app,jhtrivedi,4,2020-09-13 13:40:33,zomato-food-delivery-dining,434613896,
The best delivery app,False,Amazing!,لل٧زدا,5,2019-12-28 12:20:21,zomato-food-delivery-dining,434613896,
Very good application,False,Sara khazna,sara khazna,5,2019-10-18 10:44:30,zomato-food-delivery-dining,434613896,
👌🏻,False,Very nice food taste is awesome,radhikachowdary,5,2019-08-25 07:45:20,zomato-food-delivery-dining,434613896,
The perfect app,False,The perfect app,Sepi goli,5,2019-07-13 02:39:15,zomato-food-delivery-dining,434613896,
Honestly this was terrible. Sorry. Try the other App.,False,Zomato,sbakshi1,1,2021-10-30 20:08:52,zomato-food-delivery-dining,434613896,
Good service,False,Zomato 😇,PreetDeol06,5,2021-03-24 07:17:11,zomato-food-delivery-dining,434613896,
No satisfactory reply by chat executive,False,Poor customer care,Thgyfdrhuinf,1,2021-09-22 14:09:06,zomato-food-delivery-dining,434613896,
Good delivery service.,False,Chandu4254,chandu4254,4,2021-09-07 00:43:41,zomato-food-delivery-dining,434613896,
"Worst customer service. Late in deliveries, no remorse!",False,Bad customer service,zomatosucksbigtime,1,2021-09-04 09:06:28,zomato-food-delivery-dining,434613896,
Always delays in delivery,False,Most of the time they don’t deliver on tune,on behalf of several guilds,1,2021-05-14 20:08:55,zomato-food-delivery-dining,434613896,
0 rating worst experience,False,Worst there is no good services,steve.13,1,2021-04-18 14:47:53,zomato-food-delivery-dining,434613896,
Zomato don’t  live up to what you say!! Lots of ambiguities ..... a disappointment!!,False,My review,Lieszy,1,2021-03-28 06:33:18,zomato-food-delivery-dining,434613896,
Great app. Great service!!,False,Awesome!!,teampritchard,5,2020-03-29 07:31:54,zomato-food-delivery-dining,434613896,
Subway sandwich not good ; the bread was not fresh at all and also without a patty .,False,Very bad sandwich,ananlakh,1,2021-01-07 09:37:59,zomato-food-delivery-dining,434613896,"{'id': 20357826, 'body': ""Hi there, that sounds very unpleasant. Please drop an email at order@zomato.com & we'll immediately pass on your feedback to the restaurant. We sincerely hope you have a better experience in the future."", 'modified': '2021-01-12T23:04:59Z'}"
Incomplete order and quality of packaging is below average,False,Bad,rajsekharch,1,2020-10-10 15:17:54,zomato-food-delivery-dining,434613896,"{'id': 18428983, 'body': ""Hi. Please write to us at order@zomato.com and we'll reach out to resolve this immediately."", 'modified': '2020-10-12T13:45:07Z'}"
Worst customer service I’ve dealt with,False,Worst customer,kkakakkakka,1,2020-05-13 16:00:08,zomato-food-delivery-dining,434613896,
Taking advantage of the situation,False,Poor quality standards,trupmahe1980,1,2020-04-19 16:29:47,zomato-food-delivery-dining,434613896,
"Good
App",False,Extra good,bachazzi,5,2019-11-30 18:28:43,zomato-food-delivery-dining,434613896,
Very good app,False,Nice,Dcvfg,5,2019-11-30 17:36:51,zomato-food-delivery-dining,434613896,
Good app,False,Helpful,Shironbiswas,5,2019-08-03 02:26:15,zomato-food-delivery-dining,434613896,
"Actually not bad, it’s pathetic use Swiggy instead.",False,Bad Customer Series,VatsalRajgor,1,2019-10-21 09:12:34,zomato-food-delivery-dining,434613896,
"Terrible App
Use Careem or Uber better",False,You’re better off,Subzdxd,1,2019-09-20 16:42:34,zomato-food-delivery-dining,434613896,
My best application ever,False,Ammmmmmmazing 😍😍😍,Qtr Rorooo,5,2018-06-01 09:14:30,zomato-food-delivery-dining,434613896,
"Just a bunch of thieves, save your money.",True,"Just a bunch of thieves, save your money.",Kanti K Arumilli,1,2019-04-03 16:46:51,zomato-food-delivery-dining,434613896,"{'id': 5335025, 'body': 'Kanti, we’d urge you to drop us a mail at goldcustomersupport@zomato.com from your registered email ID. Somebody from our team will reach out to you at the earliest with details. Thank you.', 'modified': '2019-04-03T16:46:51Z'}"
The reviews in this ap are worthless. Mostly fake.,False,The Worst,Albedox,1,2018-02-22 23:29:40,zomato-food-delivery-dining,434613896,"{'id': 2665618, 'body': 'Albedox, kindly share why you feel this way. Thanks.', 'modified': '2018-02-24T03:45:25Z'}"
I like this,False,Nice,krithicksri,5,2021-08-22 10:13:27,zomato-food-delivery-dining,434613896,
"Zomato executive says we are not responsible for customer satisfaction. Great work 
Shame on you guys .",False,Worst behaviour by executives (Srijata name of executive),amar5317,1,2021-10-05 21:26:03,zomato-food-delivery-dining,434613896,
Your company should close down horrible service,False,Mr Samir,juiuuiiiiiiii,1,2021-09-10 18:36:26,zomato-food-delivery-dining,434613896,
Great food restaurant,False,Zommatoo,rmdje,5,2020-12-14 14:00:05,zomato-food-delivery-dining,434613896,
Worst service by delivery boy and looks like he drank already,False,Punnamchander,punnamchander,1,2021-08-15 17:23:31,zomato-food-delivery-dining,434613896,
No proper service,False,Items recived was not we ordered,gdevvatha,1,2021-07-24 14:34:32,zomato-food-delivery-dining,434613896,
👍🏻,False,My go to app,abousako,5,2020-10-01 20:14:28,zomato-food-delivery-dining,434613896,
Very practical! Top app!,False,Mel,Melissa Haddad 29,4,2020-12-07 09:52:29,zomato-food-delivery-dining,434613896,
Best Food Delivery App In India !!,False,Unbeatable,Jai Maharashtra !!,5,2021-11-03 14:12:05,zomato-food-delivery-dining,434613896,
"I received my food late and it was cold 
The lid of the meal was off the container

Not satisfied at all with this 
And it is an experience restaurant where the minimum has to be 200 DHS 

Disappointed",False,Not happy at all,m.alhos-ani,1,2020-08-01 16:12:50,zomato-food-delivery-dining,434613896,
It’s good but need to expand the delivery area,False,Good,daveksp,3,2020-07-25 10:14:39,zomato-food-delivery-dining,434613896,
Extremely rude chat executive,False,Horrible experience,hdidjxnkahd,1,2019-11-25 18:11:05,zomato-food-delivery-dining,434613896,
"Scammers, worst food. They dont care after food delivered.",False,Worst service,Rbs4eveR,1,2019-05-31 16:56:36,zomato-food-delivery-dining,434613896,
No quality control on this app,False,I prefer Deliveroo or Uber Eat,Sal7676,1,2019-03-17 19:45:09,zomato-food-delivery-dining,434613896,"{'id': 7785651, 'body': 'Hi there, apologies for the inconvenience caused. Kindly drop us a mail (order@zomato.com) regarding this so that we can look in to what went wrong. Thanks.', 'modified': '2019-03-18T12:45:01Z'}"
"Feel free to share this one!! 

Well, all I can say is you DON’T want to eat at the Frisch’s Big Boy in Somerset, Ky!  One of the worst experiences I have ever had at any restaurant in my lifetime!!  I will NOT step foot in there ever again!  I am not one to complain, normally!  I DON’T send food back to be prepared a second time, because I am afraid someone will do something to my meal, but this experience is worth raising awareness!!  Too much happened to go in to great detail, but to make a long story short, we found a hair inside our turkey wrap and the waitress witnessed my daughter disposing of the bite she had taken. She immediately came to our table, picked up the plate of food , and said that she would have them remake the sandwich. (Which was nice of her, ) but my daughter had already lost her appetite, so we ask them if they would just take it off of the ticket, because she wasn’t going to eat it and didn’t want to take it home.  The waitress told us that she would sure ask her manager. She came back to our table and said that he says that he isn’t able to do that. I’ve then asked to speak to him, and he came out like a raging bull!!  Management was so rude about it, as if it were our fault! They were screaming at us in front of the few customers that they did have, and we left the uneaten meal on the table, with our blood pressure through the roof....and still had to pay for the meal that we couldn’t even eat! Management informed us that their policies wouldn’t let them do anything about it to make it right! Very unprofessional management with ZERO CUSTOMER SERVICE!!! They even insinuated that WE were lying, even though we showed the waitress the hair inside the wrap!! All this over a $4 wrap?!   Really?!?!?!?!

This post isn’t at all about the money! We wouldn’t have even told the waitress about it if she had not seen my daughter’s reaction to the hair when she took the bite!!   This post is about customer service!!  Treat people the way you want to be treated, and you will go far in life! Do the opposite and you will fail!",False,Psycho managers/zero customer service!,Unreal experience,1,2018-05-12 00:10:26,zomato-food-delivery-dining,434613896,"{'id': 3444315, 'body': 'Hi, We are sorry to learn that your experience wasn’t up to mark. However, we’d strongly urge you to drop a constructive feedback on the restaurant’s Zomato page. This will not only give the management an opportunity to address your concerns but also help them take the adequate steps to improve in the future. Thanks.', 'modified': '2018-05-13T02:31:27Z'}"
Superb services ⭐️⭐️⭐️⭐️⭐️,False,Great service ⭐️⭐️⭐️⭐️⭐️,Suren singh sisodia,5,2021-10-12 06:57:29,zomato-food-delivery-dining,434613896,
"Hour+ delays in delivery, no attempt to make things right.",False,"Delays, delays",saalbus,1,2021-10-24 16:07:14,zomato-food-delivery-dining,434613896,
Timings are always wrong. Cannot blame the outlets. Zomato needs to take ownership and commit on the time,False,Timing,manuelrozario,1,2021-07-12 16:43:21,zomato-food-delivery-dining,434613896,
They take your money and don’t refund it.,False,Scammers,Mohamedzu,1,2021-04-23 12:43:38,zomato-food-delivery-dining,434613896,
"other than branded food chains 
food was pathetic 
ie Zomoto claims they don’t have any control 
as a flat form service provider 
you have to set standards not we 
please don’t stand an reviews",False,Zomato,Machine out of service,1,2021-03-24 17:09:37,zomato-food-delivery-dining,434613896,
Worst app ever,False,..,mmmabdalla,5,2019-09-21 05:30:52,zomato-food-delivery-dining,434613896,
Help meeeee to eat 😋,False,Wonderful app,i-controller,4,2020-02-17 23:59:50,zomato-food-delivery-dining,434613896,
The update of the app for ios is really bad.,False,Bad update,Badr-eddine,1,2019-10-20 14:24:54,zomato-food-delivery-dining,434613896,
