date,title,review,userName,isEdited,rating,app_name,app_id,developerResponse
2020-11-29 07:17:24,Not reliable,"I’ve been using Deliveroo for a few times, and neither the drivers nor the restaurant are reliable.",Elly Moss,False,1,deliveroo-food-delivery,1001501844,
2020-08-02 20:52:22,Be aware!!  Charges more than the invoice value,I placed an order through their Kuwait branch. They charged me more than the total invoice value. Don't fall for it,Adel Mahdi A,False,1,deliveroo-food-delivery,1001501844,
2019-11-25 07:56:39,Translation,In certain countries the app doesn’t translate to English but the app is in English.,Kjs nyc,False,3,deliveroo-food-delivery,1001501844,
2019-03-11 00:05:08,Spam notifications,Knock it off with the spam notifications.  If I haven’t ordered any thing you shouldn’t be harassing me. Privileges revoked. I’ll use UberEats instead.,JBOZ99,False,1,deliveroo-food-delivery,1001501844,
2021-09-26 11:28:33,Food was never delivered,"Order mcdonalds from here, Spent like $20 and the driver never delivered my order. customer service was terrible and helped in no way.",geni123!,False,1,deliveroo-food-delivery,1001501844,
2021-09-09 18:11:17,Bad application,"The worst application for delivery, most of of the drivers don’t no the location, late in delivery not recommended at all to use west of time",Marwan alb,False,1,deliveroo-food-delivery,1001501844,
2020-01-24 17:07:28,Best delivery app,I swear this deserves app of the year best costumer service,Mr.mishari,False,5,deliveroo-food-delivery,1001501844,
2020-08-31 18:18:24,Absolutely no support,No way to communicate efficiently and directly with Deliveroo around an issue other than sending an email... No penalty for restaurant who misbehave...,Amakumo,False,1,deliveroo-food-delivery,1001501844,
2020-04-19 11:47:15,Terrible App,Extremely terrible app due to inherently faulty design. Not allow cancellation 1 sec after placing order. Also food never delivered on time.,LilyVioletC,False,1,deliveroo-food-delivery,1001501844,
2019-10-30 21:08:58,Alhajeri’s feedback,You are the best,Abdulrahman AlHajeri,False,5,deliveroo-food-delivery,1001501844,
2019-12-15 19:43:32,Cheated,No reimbursement to my bank card for an order not delivered. Credit to Deliveroo only. I didn’t ask for that. Customer service incompetent.,Cxracr,False,1,deliveroo-food-delivery,1001501844,
2019-10-17 18:37:41,love,"I love this application more than carriage and talabat

Best of luck👏🏻🤲🏻",diet no,False,5,deliveroo-food-delivery,1001501844,
2021-03-23 15:32:08,Disappointed,It used to be better than carriage and talabat and now it’s become like them,Meemee199,False,1,deliveroo-food-delivery,1001501844,
2019-10-18 10:13:47,Good timing,The food is always late!!! The app is not updated correctly. For exemple now it says my food Willa rice by 14:05 but it’s already 14:15. Plus it says soulful working on the order! Super confused and u professional,Rayan AJ,False,1,deliveroo-food-delivery,1001501844,
2019-08-15 20:06:16,So far so good,"I love them, so neat and so punctual.",DrAliKwt,False,5,deliveroo-food-delivery,1001501844,
2021-10-05 22:42:15,Big ups Deliveroo,See title^,mormon_mom789,False,5,deliveroo-food-delivery,1001501844,
2020-09-27 17:47:14,Not right,It’s completely frozen,dhdhdbdbdbdhd,False,2,deliveroo-food-delivery,1001501844,
2021-06-25 08:24:51,Great App! Download now!,Amazing and easy. Love it !,Beamdxb,False,5,deliveroo-food-delivery,1001501844,
2021-02-14 14:15:19,Important,Can you add knet,اليغن,False,5,deliveroo-food-delivery,1001501844,
2021-06-11 21:08:33,It’s was the best but now the worst,Orders take long time for a simple order and disappointing i dont recommend the app at all,Aakalhameli,False,1,deliveroo-food-delivery,1001501844,
2020-09-11 18:02:25,Salem,Terrible service. I have ordered hot white mocha and received iced white mocha. When I reported this problem. I received and automated response that they will return to me in 2 days!! Absurd,made from love,False,1,deliveroo-food-delivery,1001501844,
2019-09-11 13:06:20,Spilled food no refund,Avoid this service . The delivery guy spilled my order and when I complained I was told too bad . Unacceptable customer service . I was out 269 pounds of spoiled food,AmS10009,False,1,deliveroo-food-delivery,1001501844,
2018-10-31 18:51:32,Concerned citizen,I go through the the whole order process just to be told I can’t get delivery (from that restaurant) in my neighborhood?! C’mon guys upgrade your design priorities.,Salieri1700,False,1,deliveroo-food-delivery,1001501844,
2021-09-07 17:18:02,Complicated to order,it’s very complicated to order !!,Ms Pubg,False,2,deliveroo-food-delivery,1001501844,
2021-07-14 15:14:51,Not easy to use,"Deliveroo app is not easy to use and complicated options ,no knet options and no Arabic version 
Thanks",*black-night*,False,1,deliveroo-food-delivery,1001501844,
2019-10-11 12:20:37,A,Always on time👏🏼👏🏼🔝🔝,Jusstabrar,False,5,deliveroo-food-delivery,1001501844,
2018-10-23 09:49:37,Easy to use,Good app,Jalabi-007,False,5,deliveroo-food-delivery,1001501844,
2021-01-14 01:50:33,Discount,I got a discount ordering from Deliveroo,freejel3sheeer,False,5,deliveroo-food-delivery,1001501844,
2017-09-27 20:18:41,Terrible Customer Service,Arguably the worst service I've ever experienced. Forces you to wait in line for live chat and then drops you if YOU don't keep on writing comments.,clarwiley,False,1,deliveroo-food-delivery,1001501844,
2021-09-04 17:08:55,No chat support,It’s very frustrating that I can’t reach a live person to help me with my order!,ona5000,False,1,deliveroo-food-delivery,1001501844,
2020-11-18 12:14:07,Deliveroo is Awesome!,The app is great and easy to use!,Oranges8611,False,5,deliveroo-food-delivery,1001501844,
2020-10-23 18:01:30,Coupons never work ...,... And now I’m even getting messages saying “couldn’t validate order”. Hopeless.,Kfd132,False,1,deliveroo-food-delivery,1001501844,
2020-07-29 11:23:32,2 for 2,Tried this app twice and faulty delivery twice.  No helpline.  Deleted the app and would only use food panda from now on.,Yuri_Port,False,1,deliveroo-food-delivery,1001501844,
2019-12-06 23:51:13,Customer Support,Rip off and poor customer service (hence we are all deleting and switching to competitors),carl.ross,False,1,deliveroo-food-delivery,1001501844,
2019-09-22 08:41:47,One of the best food delivery apps,A great app,Ceemymusic,False,5,deliveroo-food-delivery,1001501844,
2019-01-12 11:09:12,Wrong item sent,Pinot Grigio instead of Pinot Noir,LatinaInTokyo,False,5,deliveroo-food-delivery,1001501844,
2019-02-10 21:11:36,Terrible service,The worst customer service of all the food delivery apps.  Your deliverer is more likely to eat your food than deliver it.,DcMattAttack,False,1,deliveroo-food-delivery,1001501844,
2018-02-04 19:59:52,Great app,Always on time and yummy!,Jackiebooo,False,5,deliveroo-food-delivery,1001501844,
2019-05-30 23:04:27,👌🏻👌🏻,"Love the app
Great customer service 👍🏻
Fast delivery",anjjee123,False,5,deliveroo-food-delivery,1001501844,
2021-10-03 11:44:07,Note,"How difficult is it to add a note to the delivery, sometimes all you want to say is no tomato but no you can’t.",Mahmood Alshehabi,False,1,deliveroo-food-delivery,1001501844,
2019-11-10 19:17:47,Always something spilling,Always when delivered the bag has something spilled in like Pepsi or sauses,j deed s IN,False,2,deliveroo-food-delivery,1001501844,
2019-09-14 21:24:24,Worst food delivery app,I’ve never gotten my food on time. They are minimum 45 minutes late everytime. Don’t use this app.,Ryan Jani,False,1,deliveroo-food-delivery,1001501844,
2019-09-04 16:57:34,Payment bug,Couldn’t order because the app wont link the PayPal link properly.,d1ld011,False,1,deliveroo-food-delivery,1001501844,
2020-01-09 17:41:08,Best,Better than talabat and carrige in responding to orders,7xb0,False,5,deliveroo-food-delivery,1001501844,
2021-10-18 13:54:58,Terrible customer service,No control on orders food arrives multiple times cold with no action taken to rectify !,Todd Fakhuri,False,1,deliveroo-food-delivery,1001501844,
2021-09-26 20:57:51,Horrible,The worst customer service and support.  Beware!  Better to use other services,RealThought86,False,1,deliveroo-food-delivery,1001501844,
2021-09-20 19:15:04,Annoying!!,It would not let me redeem my £10 off my first order!!!!,PAULINAADAMELEE,False,1,deliveroo-food-delivery,1001501844,
2019-04-28 13:43:56,English menu,English menus,heivsdopegirl,False,5,deliveroo-food-delivery,1001501844,
2019-08-29 03:56:02,Terrible terrible terrible!,Just terrible service in singaproe. Don’t bother downloading - you’ll never get your order!,lilanit,False,1,deliveroo-food-delivery,1001501844,
2019-05-17 22:27:31,Needs improvement,Pls add knet payment method,Salhoutii,False,4,deliveroo-food-delivery,1001501844,
2019-03-29 20:39:33,Consistently disappointing,Get a life and leave the coach.  This is the worst confort solution you can get,jortorres,False,2,deliveroo-food-delivery,1001501844,
2021-09-09 14:56:24,Abuses push notifications,The app abuses push notification privileges by spamming ads to your phone,Imlikeyou,False,1,deliveroo-food-delivery,1001501844,
2021-08-25 14:46:29,👎🏽👎🏽👎🏽👎🏽,"Slow delivery, awful awful customer service and they keep jacking up the prices",PharmacyQ8,False,1,deliveroo-food-delivery,1001501844,
2021-04-11 12:38:53,First time ordering and ....,First time ordering and I was shocked when I found the Pepsi bottle was open .....it’s not professional and not safe.,Ali Mohammad Ali,False,1,deliveroo-food-delivery,1001501844,
2019-09-26 18:27:36,Best delivery,Fast and best so far in kuwait,killua1988,False,5,deliveroo-food-delivery,1001501844,
2021-02-21 08:53:28,UAE tech issues,Deliveroo’s platform is unstable in the UAE so they keep delivering an average 1 out 10 order late or not at all. Would avoid Deliveroo - go for Careem or Talabat instead...,Cyberdud36,False,1,deliveroo-food-delivery,1001501844,
2020-08-07 12:00:00,Payment option,Kindly add K-net payment option,bu7amanny,False,3,deliveroo-food-delivery,1001501844,
2019-10-30 19:30:00,Terrible service,Never got any food on time!!! TERRIBLE SERVICE and don’t even care about that. Gave a few ties but never again,YesssssBiatchYessss,False,1,deliveroo-food-delivery,1001501844,
2020-11-10 11:10:42,Very good,I love this app it’s amazing,ollie loren,False,5,deliveroo-food-delivery,1001501844,
2021-06-15 17:17:59,So bad,It’s always late … you better drive to the restaurant which will be faster,hz5777,False,1,deliveroo-food-delivery,1001501844,
2020-12-09 11:38:04,Super,Thank for fast Dileveri,Q8_pilo,False,5,deliveroo-food-delivery,1001501844,
2020-02-21 14:01:22,Language,It doesn’t contain the English language in Spain,mohsen.com,False,3,deliveroo-food-delivery,1001501844,
2020-01-23 14:46:05,Cold food,Food came cold. Fries were dry and hard,eppppllllll,False,4,deliveroo-food-delivery,1001501844,
2019-02-02 16:19:21,Terrible Customer service,"My bubble tea arrived without straws, and customer service was unwilling to resolve this problem in any way. Totally inflexible.",mikmikthelate,False,1,deliveroo-food-delivery,1001501844,
2021-03-26 14:34:26,Useless,Use this apps if you want to waste your time and ends up nothing!,D Apolonio,False,1,deliveroo-food-delivery,1001501844,
2020-04-13 10:42:52,Knet,We need knet payment method please.,zeeeeq8,False,5,deliveroo-food-delivery,1001501844,
2019-12-17 16:18:16,Best delivery app,This delivery service beats uber eats back in America in a land slide !!!!,jcvjc,False,5,deliveroo-food-delivery,1001501844,
2020-02-10 11:17:02,A mess!,"The delivery was mangled and when I tried to take a drink, the coffee cup collapsed and spilt coffee all over me. Horrible service. Would not recommend.",miguel1966,False,1,deliveroo-food-delivery,1001501844,
2020-02-02 19:21:36,Swindlers,"Deliveroo tried to sign you up for free trials, but they “accidentally” confirm your plus membership and charge you the monthly cost.",Paul Smithers,False,1,deliveroo-food-delivery,1001501844,
2021-10-31 12:24:50,Pepsi,"I ordered a meal from TAZA
Restaurant but they sent Pepsi in a paper glass and it was shed and spoil the paper pocket",saeid338,False,4,deliveroo-food-delivery,1001501844,
2019-10-16 11:19:47,Still waiting for my food,I ordered 2 hours ago,Astonished 2011,False,1,deliveroo-food-delivery,1001501844,
2019-09-07 04:44:11,Consistently late delivery.,Ready to switch to another service.,BBC south side hong kong,False,1,deliveroo-food-delivery,1001501844,
2019-03-09 18:25:53,Horrible Service,Payments often don’t work. Restaurants do not know about orders. Poor!,Very Frequent User 1234,False,1,deliveroo-food-delivery,1001501844,
2021-06-09 13:11:47,No contact number to call!!,No contact number to call,T3eesa,False,1,deliveroo-food-delivery,1001501844,
2020-10-17 19:52:18,Great,Amazing service,hgrossi,False,5,deliveroo-food-delivery,1001501844,
2021-06-06 07:13:20,Demanding to add a credit card is bad,I’m forced to add a credit card payment. Why not just keep knet payment.,WaheedAlsayer,False,1,deliveroo-food-delivery,1001501844,
2020-04-21 12:55:29,Delicious and very fast,It was an amazing dessert and the fastest delivery ever,Nahla Jastaniyah,False,5,deliveroo-food-delivery,1001501844,
2020-05-08 10:37:45,Very bad application,Very bad app ... every time I should upload my address and Starbucks behind my home and I should pay 1 kd delivery charge to deliver from SALMIYA to SALMIYA!!!...,kuweitiya,False,1,deliveroo-food-delivery,1001501844,
2019-08-22 10:57:58,Careless,They forgot the herbs which was I was asking for NOT spring onions. Disappointing,weckenberger,False,4,deliveroo-food-delivery,1001501844,
2021-04-11 04:12:10,Kfc,"They refuse to deliver, I paid online via my master card, what about now? Do they return my money?",dobredan,False,1,deliveroo-food-delivery,1001501844,
2020-05-25 15:55:55,Not fair,"All I want is for you guys to make it so it can be used in villages, all I want is food but it’s not available in my village smh 🤦‍♀️",serenaowen11,False,1,deliveroo-food-delivery,1001501844,
2020-03-05 19:47:00,Amazing,It’s amazing such amazing service,Jewel aa,False,5,deliveroo-food-delivery,1001501844,
2019-09-29 22:19:25,Your app worksn,ojltnappciccancordernpizzanfrom,Ihsan Abdalrahim,False,5,deliveroo-food-delivery,1001501844,
2019-11-17 18:23:44,I like it,Very good app,mohammedalajmii,False,5,deliveroo-food-delivery,1001501844,
2019-02-28 14:42:07,Dont do this,Thefts thats all i can say. Worthless and + randomly stealing your money form account. Do not use this app,Slavko2803,False,1,deliveroo-food-delivery,1001501844,
2019-02-14 20:40:42,Worst customer service ever,Never again and deleted my app,fitnuggie,False,1,deliveroo-food-delivery,1001501844,
2021-10-09 13:08:22,slow service,Delivery service is very very slow,Zeeke975,False,1,deliveroo-food-delivery,1001501844,
2021-08-29 18:29:04,Trash app,Can’t ever use a card on the app and some places don’t allow cash,hunteren2,False,1,deliveroo-food-delivery,1001501844,
2021-04-23 13:06:33,On time but cake arrived in bad shape,Order arrived on time but the cake was completely ruined.  Probably happens due to the way the delivery guys ride their motorcycles.,Samorite,False,1,deliveroo-food-delivery,1001501844,
2020-01-26 07:40:49,Restaurant takes  no responsibility,Deliveroo number impossible to find.    When U do find it it's an offshore zombie,blueballs888,False,1,deliveroo-food-delivery,1001501844,
2019-12-08 13:09:46,McDonald’s Order,"You cannot customize and order from McDonald’s. For instance, you cannot request no cheese or no pickles",West Yas,False,1,deliveroo-food-delivery,1001501844,
2017-10-27 22:19:06,Feed me,Class app for desperate culinary experiences,SkylerS,False,5,deliveroo-food-delivery,1001501844,
2021-07-26 17:24:56,Very fast,There delevery was very fast,meteorologists,False,4,deliveroo-food-delivery,1001501844,
2020-10-11 11:25:36,Unreliable,Paid in full and Only half of my order arrived. Deliveroo said will email me in 2 days to resolve. Unacceptable.,florenticop87,False,1,deliveroo-food-delivery,1001501844,
2021-06-25 03:36:10,In the administration says 14 minutes to deliver it  was late,🤗,nayef1990,False,3,deliveroo-food-delivery,1001501844,
2019-12-06 19:24:16,"Rider is on their way to pick up - eh no, we’re finding it hard to find a rider","Rider is on their way - eh, nope “we are finding it hard to find a rider”.",NY Dutchboy,False,1,deliveroo-food-delivery,1001501844,
2019-09-27 12:00:49,Gluten free allergy and orders,No customer service number for quick solutions. Not allergy friendly and it should have been noted.,q8racer,False,1,deliveroo-food-delivery,1001501844,
2019-09-18 11:57:24,Credit did not apply,Hi my credit did not apply to my first order ... can,RHA-London-LA,False,1,deliveroo-food-delivery,1001501844,
2017-11-09 21:43:50,Takes forever to get in touch with customer support,Took almost 2 hrs to connect to customer support,Akshat Oswal,False,1,deliveroo-food-delivery,1001501844,
2021-09-20 14:15:06,Doesn’t accept K Net,"Doesn’t accept K Net. And couldn’t properly find my address, I had to change the pin.",Zowbaid,False,1,deliveroo-food-delivery,1001501844,
2020-02-07 21:15:24,Bas customer service,Worst customer live chat you will wait forever,shahad100,False,1,deliveroo-food-delivery,1001501844,
2020-01-29 10:05:42,Waiting,Seems to be about all that one gets...,conlc,False,1,deliveroo-food-delivery,1001501844,
2021-10-20 18:03:52,Use Careem Instead,The absolute worst delivery app to use in Dubai. Bad customer service and careless drivers. Avoid at all costs.,bilalulus,False,1,deliveroo-food-delivery,1001501844,
2019-12-07 18:35:07,Always late,It seems that delivery is late.,mr snickedoofle,False,2,deliveroo-food-delivery,1001501844,
2021-03-20 08:46:36,👎,They don't deliver to my area even though its been over a year 👎,barelyb,False,1,deliveroo-food-delivery,1001501844,
2020-11-15 15:27:21,Doesnt even show how to use credits,Hey you app dev! Dont let your customer “delivery” use your app if its not ready!,imlancevoid,False,1,deliveroo-food-delivery,1001501844,
2020-04-01 20:53:26,Horrific customer service,Get yourself together Deliveroo you should be ashamed of your performance. Uber Eats all the way,whjahaghanabsba,False,1,deliveroo-food-delivery,1001501844,
2020-03-28 14:03:21,Extremely slow delivery,"Delivery from this app is always very late, as opposed to Uber Eats or others.",Kasiskab,False,1,deliveroo-food-delivery,1001501844,
2021-01-29 21:00:19,Terrible customer support!,Delivery’s didn’t arrive. Customer support not clear or helpful.,arg hangry atg,False,1,deliveroo-food-delivery,1001501844,
2020-02-29 17:15:06,WORST DELIVERY EVER,These are scammers!!! They say the arrive and then they never actually did so they get away with the food and the money!!! Don’t ever download this app. Disgraceful and shameful.,adrianadg_tt,False,1,deliveroo-food-delivery,1001501844,
2018-06-25 20:45:27,Where is my food?!,My order initially said it would be here by 9:25. It is now 9:45–still not here 😒,Agitatedx77457442,False,1,deliveroo-food-delivery,1001501844,
2021-06-19 19:01:01,Ugh,"Stop asking me what I think of the app, I only just downloaded it.",Ezdizzy,False,1,deliveroo-food-delivery,1001501844,
2021-04-08 11:34:32,Bad delivery and late delivery,Very bad and late delivery.. not like before the late time take more than 30-40 min !!,NFT_83,False,1,deliveroo-food-delivery,1001501844,
2020-09-17 18:41:19,Consistently Late,Used to faster before but recently they’ve been the slowest deliver app in Dubai.,raybbrx,False,1,deliveroo-food-delivery,1001501844,
2021-06-30 22:02:41,Yummy good,Great app very useful,budbud34,False,5,deliveroo-food-delivery,1001501844,
2017-12-16 19:04:10,Almost perfect,"2 little things would make the app better..

1- 24hr availability

2- ability to pay cash would actually be helpful in some cases

Thx and all the best",Abdulla AlGhamdi,False,3,deliveroo-food-delivery,1001501844,
2020-07-08 17:11:44,Scammers,"Their priority is taking money, from both restaurants and customers.",Grindr is garbage,False,1,deliveroo-food-delivery,1001501844,
2020-03-02 19:20:42,Bugs,"كل مرة ادخل البرنامج واسحب للأسفل يتعطل البرنامج 

Every time i open the app and scroll down it stops working !!!!",كشميري,False,1,deliveroo-food-delivery,1001501844,
2019-11-06 23:22:57,Bad delivery service,Not good delivery drivers takes to time to arrives not worth the amount for the delivery charge,mosaed91,False,1,deliveroo-food-delivery,1001501844,
2019-09-28 19:31:11,Payment method,The payment method is inconvenience !! And it takes long time,madnessboss,False,1,deliveroo-food-delivery,1001501844,
2019-09-01 06:29:54,Delivery area mistakes,Cannot figure out where delivery areas actually are,Egaming,False,1,deliveroo-food-delivery,1001501844,
2019-08-25 23:24:21,Bad service,Very bad I didn’t receive my order and I lost the money. Worst service ever !,sanhaja,False,1,deliveroo-food-delivery,1001501844,
2019-08-25 16:53:08,Good value,I like the fast delivery in this app,kanar rasha,False,3,deliveroo-food-delivery,1001501844,
2019-08-16 20:00:55,Street a painful process the restaurant rejected order,This is frustrating,jatesan,False,1,deliveroo-food-delivery,1001501844,
2017-11-26 19:17:23,Awesome but no translation,Wish the app translated to english,c.nickander,False,4,deliveroo-food-delivery,1001501844,
2021-11-09 00:25:18,I never received the order,I never received the order,ab89466,False,1,deliveroo-food-delivery,1001501844,
2021-09-24 20:41:45,Hate it,The worst app ever….. why do i need so long to order and why are details missing. HATE IT!!!!!,💓💛,False,1,deliveroo-food-delivery,1001501844,
2017-09-22 05:32:51,Thanks!,Deliveroo is number one in Hanger prevention.,Jerameirs,False,5,deliveroo-food-delivery,1001501844,
2020-08-26 14:40:58,Not easy to setup,Not easy to setup the address,Rawda Boy,False,2,deliveroo-food-delivery,1001501844,
2019-11-17 20:08:52,Worst service ever!!!,There’s always problems with this service!!,Smart201,False,1,deliveroo-food-delivery,1001501844,
2019-07-25 18:49:11,App works well but delivery was an hour late,And still cost me over five bucks; not cool,Rnraven,False,1,deliveroo-food-delivery,1001501844,
2019-06-07 12:13:03,Lieferando rox my sox!,I prefer lieferando but they don’t have salami social club,Sagoshredd,False,3,deliveroo-food-delivery,1001501844,
2021-09-23 05:59:36,"fake discount, no customer service",price listed while ordering and paying isn’t the same,Daifok,False,2,deliveroo-food-delivery,1001501844,
2021-10-31 04:05:56,Use Uber Eats,Deliveroo customer service is terrible and they never refund money or rerun customer requests for support,Yariv Cohen,False,1,deliveroo-food-delivery,1001501844,
2019-11-17 09:04:01,Best food delivery app in London,Best food delivery app in London,moelaz2018,False,5,deliveroo-food-delivery,1001501844,
2021-06-24 14:08:59,Very bad,"No one to help you, full of mistakes no customer service",Dateing,False,1,deliveroo-food-delivery,1001501844,
2021-03-22 10:57:45,Terrible customer service,.!,i hate israel,False,1,deliveroo-food-delivery,1001501844,
2020-11-04 20:00:04,Update payment,Kindly add knet payment option to the app,Doda_6_92,False,2,deliveroo-food-delivery,1001501844,
2020-05-29 18:04:38,BAD,Always order missing,afraaa94,False,1,deliveroo-food-delivery,1001501844,
2019-12-07 18:09:46,Customer service,Very bad customer service!,ELGHOCHE,False,1,deliveroo-food-delivery,1001501844,
2019-09-26 12:19:59,Bader S,keep it up guys👍,igeo86,False,5,deliveroo-food-delivery,1001501844,
2018-05-15 10:28:52,Perfect,"Fast, cool deal and nice",AlexLFVRE,False,5,deliveroo-food-delivery,1001501844,
2021-01-24 18:11:35,Delivery prices are high,Delivery prices are much higher than Talabat,Am276,False,2,deliveroo-food-delivery,1001501844,
2020-12-28 10:35:11,Account setup,Confusing.,angry customer6349876,False,2,deliveroo-food-delivery,1001501844,
2020-09-26 20:55:20,"App is good, but the timing is rarely accurate","App is good, but the timing is rarely accurate",JPOD2,False,2,deliveroo-food-delivery,1001501844,
2020-02-26 22:24:32,:( sad,I can’t message or call my driver,sad :( /,False,2,deliveroo-food-delivery,1001501844,
2019-11-06 19:01:05,Very bad delivery,Worst delivery company ever said it was delivered but never got it then the refund takes 24-72 hours not acceptable,Renaabd,False,1,deliveroo-food-delivery,1001501844,
2021-10-29 12:21:01,Bagus,"Service bagus, Kostomer nya prompt delivery.",amethyst_rose,False,5,deliveroo-food-delivery,1001501844,
2021-07-20 20:27:20,Great app,My fav delivery app in london,Moe Abbas,False,5,deliveroo-food-delivery,1001501844,
2021-10-07 05:13:59,Worst delivery app ever,"always late, missing items,… just amazing",D9d99d,False,1,deliveroo-food-delivery,1001501844,
2021-09-28 04:21:34,"Prices are inflated, deceiving discounts",Lots of discount offers but that’s after they inflate all the prices.,HermanKam,False,1,deliveroo-food-delivery,1001501844,
2021-08-27 13:29:04,Waitrose,"Disappointing…….
No cucumber - No alternative types offered!
No refund received 
Strawberrys are soft….. poor
In-store offers are not applied or shown! 
Convenient & fast delivery 
Useful in emergency situations but
Not great for choice/availability/prices",K20rob,False,2,deliveroo-food-delivery,1001501844,
2020-09-17 18:11:04,Payment,Knet payment is very complicated,saud. dashti,False,2,deliveroo-food-delivery,1001501844,
2020-09-15 18:35:22,Worse app,Deliveroo dubai is one of the worse apps. They delude you by their features,othelion,False,1,deliveroo-food-delivery,1001501844,
2021-03-19 11:53:17,Dr Shaymaa,In love with your application,triplem2007,False,5,deliveroo-food-delivery,1001501844,
2021-01-24 08:50:09,Wrong orders,They got my order wrong for the sandwich and they picked one that I don’t like,jwaheralk123,False,1,deliveroo-food-delivery,1001501844,
2020-09-19 15:37:13,Food Complaint,"Food quality was very bad , the chicken liver was totally burned and dry .",Gilbert Geb,False,2,deliveroo-food-delivery,1001501844,
2019-10-21 17:57:21,Chipotle,Put no food in my box and charged me £9.00 - unacceptable. I want my money back,Jimmy Shields,False,1,deliveroo-food-delivery,1001501844,
2020-10-07 13:08:13,Feedback,Superb,Ammar 007,False,5,deliveroo-food-delivery,1001501844,
2021-05-23 19:51:19,Good,Good very well,AA97339884aa,False,5,deliveroo-food-delivery,1001501844,
2020-03-12 18:39:59,Won’t let me place an order,Title explains itself,yesysyyssy,False,1,deliveroo-food-delivery,1001501844,
2021-09-02 19:32:05,Tarek Customer Service,.300 fils was deducted from my bank account prior to placing the order,Naser AlTerkait,False,1,deliveroo-food-delivery,1001501844,
2021-05-24 20:53:03,Bad service,No profession customer service,Q8 Girl,False,1,deliveroo-food-delivery,1001501844,
2020-08-19 18:52:30,RipOff,changing fees depending on the distance is just a way to rip money off people in this pandemic,Ahmmedkamal,False,1,deliveroo-food-delivery,1001501844,
2020-07-26 12:44:02,Payment method,Why there is no kNet,om hammni,False,4,deliveroo-food-delivery,1001501844,
2019-08-07 16:24:44,Terrible,50% of deliveries are the wrong order or the rider is lost the food is cold or open.,djfbt skakehrbdbsnske,False,1,deliveroo-food-delivery,1001501844,
2019-05-06 19:42:00,Why can’t we rate riders??,Why can’t we rate riders and get rid of the bad ones,hpec1,False,1,deliveroo-food-delivery,1001501844,
2021-10-17 06:25:32,The constant pestering for reviews is why this gets 1 star,Stop pestering users for reviews,Samir Kilachand,False,1,deliveroo-food-delivery,1001501844,
2020-12-30 14:15:46,delivroo rating,amazing app! has many nice resturants! and reallyama fast divers,ola with love,False,5,deliveroo-food-delivery,1001501844,
2020-08-19 11:38:51,Why,Why you deduct more than 7 Dirham from my account???,lina_mohd,False,1,deliveroo-food-delivery,1001501844,
2020-07-06 13:58:15,Starbucks,The order wasn’t what i asked for !,Baroouy,False,1,deliveroo-food-delivery,1001501844,
2019-12-30 08:53:20,Always cancelling order,Canceled every time.,JJThai12,False,1,deliveroo-food-delivery,1001501844,
2019-11-22 21:32:59,No free trial,I signed up for the 1 week free trial of Deliveroo Plus and got charged for the first month anyway!,Nickthename2223,False,1,deliveroo-food-delivery,1001501844,
2021-10-02 07:24:53,Bad support,I had an issue and the support was too bad,qwerajdhhen,False,1,deliveroo-food-delivery,1001501844,
2019-09-20 08:02:35,Great Service,Great,Dreptsfesd,False,5,deliveroo-food-delivery,1001501844,
2019-09-20 21:03:08,Food quality,Pizzas were delivered cold,Nirneeta,False,2,deliveroo-food-delivery,1001501844,
2021-10-11 14:55:59,Tasty!!!!!!,You’re in for a treat!,iAlbum,False,5,deliveroo-food-delivery,1001501844,
2019-04-10 20:19:56,NEVER EVER EVER ON TIME,"Like, ever. Other apps offer discounts and money back when they show up late.",Jutrfjj,False,1,deliveroo-food-delivery,1001501844,
2020-08-07 16:11:17,good,the app is easy to use,JP-42,False,5,deliveroo-food-delivery,1001501844,
2021-05-29 10:31:51,M,One of the worst apps in Kuwait! Even the support team is the worst to deal with !,Al-Mn,False,1,deliveroo-food-delivery,1001501844,
2020-10-22 17:01:26,Delivery time,2:30 minutes for delivery time.,reciever of cold pizza,False,1,deliveroo-food-delivery,1001501844,
2020-09-21 20:31:42,Where is my order?????,Where is my order,hkbouarki,False,1,deliveroo-food-delivery,1001501844,
2021-05-13 10:56:59,Dear deliveroo,You are the best,Kalmussallam,False,5,deliveroo-food-delivery,1001501844,
2019-07-14 14:39:58,Junk,System is junk,Big Saudi NiGG,False,1,deliveroo-food-delivery,1001501844,
2019-05-19 21:48:31,Food,I cannot track my food,7amani donuts,False,1,deliveroo-food-delivery,1001501844,
2021-08-20 19:29:01,.,One star Because you deal with Starbucks 😗💅🏻,shthlllyy,False,1,deliveroo-food-delivery,1001501844,
2021-01-19 09:59:38,the best,thank you,Sbdullh,False,5,deliveroo-food-delivery,1001501844,
2020-10-23 16:20:24,Best delivery,Best delivery service in ktown,Ghanima-Kuwait,False,5,deliveroo-food-delivery,1001501844,
2019-09-11 18:04:50,About deliveroo,Ilove you Deliveroo 😝,hessa alghannam,False,5,deliveroo-food-delivery,1001501844,
2020-01-21 17:47:32,kinda cool but,sometimes the payment is done and the order doesn’t arrive at all,Marfelo,False,2,deliveroo-food-delivery,1001501844,
2019-12-30 00:17:42,No order,No order,Aziz🔫🔫🔫,False,1,deliveroo-food-delivery,1001501844,
2020-12-02 17:35:34,Really cool app,It works welll in Toulouse,emerix,False,5,deliveroo-food-delivery,1001501844,
