rating,isEdited,title,date,review,userName,app_name,app_id,developerResponse
1,False,Horrible horrible service in downtown Boston,2018-09-06 23:56:42,"You order something and it says it will
take an hour...then an 1.15....then 1.5....then 2.5 hours. 

This is the third time this has happened to me. Never ordering from caviar again.",IFS123,caviar-order-food-delivery,931355786,
1,False,Horrible horrible service in downtown Boston,2018-09-06 23:56:41,"You order something and it says it will
take an hour...then an 1.15....then 1.5....then 2.5 hours. 

This is the third time this has happened to me. Never ordering from caviar again.",IFS123,caviar-order-food-delivery,931355786,
1,False,I will never use this service again.,2018-08-10 01:48:19,This company offers no explanation for delivering hours late and there is no way to easily speak to anyone. I wish I had used another service,lindynyc,caviar-order-food-delivery,931355786,"{'id': 4612467, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service and support as possible, and clearly we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Steph in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2018-08-10T19:10:39Z'}"
1,False,"Bad service, bad support",2018-06-28 17:15:08,"If you’re expecting an alternative to Uber eats or grub hub keep looking, this service is terrible and not worth trying out. Their support is pathetic so if you run into any issue with it you won’t hear back for days.",🚫🍔,caviar-order-food-delivery,931355786,"{'id': 4032416, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service and support as possible, and clearly we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Steph in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2018-06-29T19:06:05Z'}"
1,False,The service fees are too high,2021-09-02 23:55:59,"I will never use this service again. The fees are ridiculous. It’s not even worth it to get food delivery from any of these apps anymore, it’s just too expensive.",notthatitmakesadifference,caviar-order-food-delivery,931355786,
3,False,Drivers are unreliable,2020-09-25 23:21:00,Great restaurants but higher prices than other apps and unreliable drivers,Revs11,caviar-order-food-delivery,931355786,
5,False,AMAZING,2021-02-28 21:15:23,"they mae their app simple, coupons accessible. incredible. waiting on my Gyro plate with chicken ahhh",poppyyyyysmoky,caviar-order-food-delivery,931355786,
1,False,Now garbage,2020-08-27 19:53:05,"Caviar recently changed their app, including their pricing, to basically make it exactly like DoorDash and now it’s absolutely awful and unusable. It’s extremely disappointing.

What a way to completely ruin your app and company, guys.",keypanic,caviar-order-food-delivery,931355786,
1,False,Updated app is a disaster,2020-08-26 21:52:10,"Once reliable app I’ve used for years is essentially useless due to endless glitches after recent updates since new owners took over, so disappointing",xgang$tax,caviar-order-food-delivery,931355786,
1,False,Ruined by Doordash,2020-08-12 02:27:16,Ever since Doordash bought them it has been all downhill. Menus and hours are wrong and user Favorites have disappeared (no option to save your Favorites anymore). Terrible changes to what used to be a great app,Qwertytheqwerty,caviar-order-food-delivery,931355786,
1,False,Don’t Order From This Place,2020-07-15 02:00:48,Horrible service. They gave me someone else’s order and the order that arrived had food I’m allergic to(shrimp). They had no interest in fixing it. Save yourself the hassle and use a different app.,sevenaem,caviar-order-food-delivery,931355786,
1,False,Terrible service,2020-06-27 16:04:11,Not sure how this has over four stars. I’ve waited for over an hour for a $70 food order in which I tipped the driver $10. I give up on this company. Do yourself a favor and delete this app like I did.,Tired and hangry,caviar-order-food-delivery,931355786,
1,False,Buggy garbage,2020-05-17 14:49:24,Unfortunately my favorite restaurant forces me to use this rather than letting me provide my credit card over the phone. Takes so long to order through the app.,Adeelinator,caviar-order-food-delivery,931355786,
2,False,Menus are totally messed up!!!,2020-05-03 22:31:55,Menus are missing items and often have limited selections. The dessert menus are almost always missing. I hate that!! I also think Caviar’s claim of FREE DELIVERY is somewhat misleading. The administrative fees are astronomical. It’s not free.,Allyduckallyduck,caviar-order-food-delivery,931355786,
1,False,Weak password security,2020-03-07 23:52:40,Login and password can be easily stolen and changed to hacker’s control. Then high amount orders placed and put in your credit card. Be careful saving credit card information on it.,Super charly,caviar-order-food-delivery,931355786,
1,False,Used to be great,2019-12-14 02:34:15,Cancelled my delivery after it was two hours delayed. You have to constantly monitor your order and goad the increasingly pathetic customer service to have any chance of getting your food.,Ms. George,caviar-order-food-delivery,931355786,"{'id': 12824494, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service and support as possible, and clearly we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Frankie in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2020-01-09T16:53:41Z'}"
1,False,Worst app ever,2019-11-24 21:02:49,"More than 3 hours to get my food (I’m still waiting for it)... when the restaurant is just 1 mile away from my home.... this is annoying and ridiculous!! 🤬... Don’t waste your time downloading this app... try DoorDash, Uber eats.",pipatonyc,caviar-order-food-delivery,931355786,"{'id': 12824261, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service and support as possible, and clearly we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Frankie in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2020-01-09T16:43:24Z'}"
1,False,"Horrible app, stay away if you are using your own money",2019-11-22 02:40:43,"I hate Caviar.  I only order from it because my company pays for it.  The status update is never reliable, they always mess up delivery and even pickup!!",不酥服,caviar-order-food-delivery,931355786,"{'id': 12824236, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service as possible, and clearly we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Frankie in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2020-01-09T16:42:27Z'}"
1,False,Again,2019-11-10 05:42:23,"Another cold order slapped together. Pizza delivery is not their strong point. No insulated order carriers. And expensive.

Check out the same response for every complaint. ‘Sorry for your experience blah blah’ obviously they don’t give a crap. I’m out.",Cyril Noir,caviar-order-food-delivery,931355786,"{'id': 11849252, 'body': ""Hi Cyril, we're so sorry to hear that this has happened. Please reach out to us at trycaviar.com/contact with details and our team would be happy to assist."", 'modified': '2019-11-14T16:41:08Z'}"
1,False,Awful,2019-11-08 03:27:48,"I ordered dinner. I waited a half-hour. The restaurant canceled my order. I called, and they said that they canceled their Caviar membership over a month ago but Caviar refuses to take them off the menu. Brilliant. 

And there’s no customer service.",Jrs847,caviar-order-food-delivery,931355786,
1,False,Don’t use this app,2019-10-12 02:19:58,Most horrible food delivery experience. Food never arrived after 2 hours. There is no number to call. Live chat does not work. I don’t how this thing exist. Better order from other websites.,Champagne been,caviar-order-food-delivery,931355786,"{'id': 11266627, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service and support as possible, and clearly we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Frankie in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2019-10-15T16:17:04Z'}"
1,False,Help chat doesn’t open keyboard,2019-05-31 03:22:10,"The app just redirected the driver to some non location, which will mean my order is going to be ice cold—and there’s literally no access to support from the order page. #winning",thefloorislava,caviar-order-food-delivery,931355786,"{'id': 8955376, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service and support as possible, and clearly we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Frankie in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2019-05-31T15:53:53Z'}"
1,False,Worst food delivery service,2018-03-30 04:07:32,"Delivery person never showed up. Customer service took forever to figure out what happened, then I didn’t get my food in the end. Deleting the app. Using DoorDash from now on. Save yourself the headache.",losangelescustomer,caviar-order-food-delivery,931355786,"{'id': 2989999, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service and support as possible, and clearly we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Steph in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2018-03-31T19:15:30Z'}"
1,False,Horrible service!!,2017-12-20 18:29:09,2 hours to get a salad from 2.5 miles away! Horrible customer service on top of that.  Couldn’t even get through to anyone to cancel after they pushed the ETA back twice (ultimately to an ETA 2 hours from the order time),DBSphl,caviar-order-food-delivery,931355786,"{'id': 2096526, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service as possible, and would love to look into this for you further. Could you send us more details of your experience at trycaviar.com/contact, and we can look into identifying the cause of the issue, and help with a proper resolution?"", 'modified': '2017-12-21T06:51:37Z'}"
2,False,Unwanted promotional notifications,2021-03-19 00:52:27,I have promotional notifications turned off but am getting pestered to sign up for dash pass.  No thanks and please go away.,monkey monkey monkey monkey monkey monkey monkey,caviar-order-food-delivery,931355786,
1,False,Horribly unpunctual- deliberately misstating delivery times,2021-03-02 18:16:25,"Bad service, so often off by a factor of 2-3 on delivery times. Use only if no other alternative or if you have a lot of time and flexibility for your food order.",Matthias840,caviar-order-food-delivery,931355786,
5,False,Great options,2020-10-23 22:21:09,Very complete Japanese menu,quiteDisappointed.,caviar-order-food-delivery,931355786,
3,False,Door Dash Acquisition Hurt This App,2021-02-17 20:47:41,Seems like they are intentionally removing features making the app experience worse.,ZEROSERNA,caviar-order-food-delivery,931355786,
1,False,Food will never come,2021-01-27 18:01:35,When you can’t find a delivery person just tell your customer so instead of leaving them waiting. Ridiculous.,I'mfurious,caviar-order-food-delivery,931355786,
5,False,Good App Design,2020-09-03 22:27:32,Intuitive and easy to use. Nice work,Hugospapa,caviar-order-food-delivery,931355786,
5,False,Good service,2020-02-05 23:29:37,Best delivery service. Excellent chat customer service,Zandra Dee,caviar-order-food-delivery,931355786,
1,False,Door dash ruined the app,2020-08-21 22:23:36,"Go back to the old version. This new version of caviar has less options, more crappy restaurants and none of the premium feel of the old app",djnordic,caviar-order-food-delivery,931355786,
1,False,DoorDash / Caviar Integration - Complete Disaster,2020-08-18 16:48:38,"The integration of platforms between DoorDash and Caviar is a complete mess. You have deactivated my account for violating your terms & conditions in error but cannot offer any solution to fix. As a result, I am no longer a customer.",MB NYC 2020,caviar-order-food-delivery,931355786,
1,False,App Doesn’t load any Selections,2020-04-06 23:26:04,"The app does not load any selections around me, can not locate me, and is basically useless. I live in Metro Detroit, Michigan. There are plenty of restaurants and they cannot load a single one no matter where I am.",josephcookxxx,caviar-order-food-delivery,931355786,
1,False,App stopped working after day 1,2020-02-10 05:28:17,Keeps showing up error message when I tried to place an order. Dev need to fix their bugs before rolling out unfinished product!,haooowuuu,caviar-order-food-delivery,931355786,
5,False,Peter Luger,2021-02-11 23:53:48,Excellent customer service and food always!!,Ira Glasser,caviar-order-food-delivery,931355786,
1,False,Federal Donuts,2019-11-19 16:48:55,I ordered a dozen of donuts from federal donuts. I was running late for a meeting and ask the delivery person to drop them off. When I told the delivery person I wasn’t there and I was on my way he left with my order. I need my refund!,Mott2,caviar-order-food-delivery,931355786,"{'id': 11960177, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service as possible, and clearly we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Frankie in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2019-11-20T18:59:05Z'}"
1,False,Service quality way down since ownership change,2019-10-26 00:34:44,Deliveries in SF are consistently delayed due to lack of couriers. Requesting chat based customer support crashes app. Will be deleting this app and switching services for deliveries...,thisisfrancis,caviar-order-food-delivery,931355786,"{'id': 11560671, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service and support as possible, and clearly we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Frankie in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2019-10-30T17:31:40Z'}"
1,False,Always an issue,2019-08-27 15:11:37,"I seriously have an issue with delivery every single time I order something through Caviar. And they don’t do refunds, they do credits for next time. There won’t be a next time for me. I’m done.",PianoMan16,caviar-order-food-delivery,931355786,"{'id': 10419808, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service and support as possible, and clearly we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Frankie in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2019-08-29T15:31:21Z'}"
1,False,App not saving my city in address,2019-05-30 01:07:39,"I used to be a regular Caviar customer, but recently the app has been unable to save my city in the delivery address and I can no longer place delivery orders. I live in Brooklyn, and this should be a problem.",lkftvd,caviar-order-food-delivery,931355786,"{'id': 8938294, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service as possible, and clearly we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Frankie in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2019-05-30T16:02:44Z'}"
1,False,Expensive alternative to postmates and eat32,2018-09-22 01:23:33,"Unnecessarily more expensive then its competitors such as postmates, eat 32 and uber eats. Don’t quite understand why they demand such high service fees. It’s great to see someone new to this space but unfortunately they are heading in the wrong direction.",rev112329,caviar-order-food-delivery,931355786,
1,False,Tried multiple times,2018-03-31 01:17:43,I have tried Caviar multiple times and I always run into some issue with the delivery or the app.  This past time it would not accept any credit card I entered.,lfsanfran,caviar-order-food-delivery,931355786,"{'id': 2989997, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service and support as possible, and clearly we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Alanna in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2018-03-31T19:15:03Z'}"
1,False,Dishonest company,2021-07-23 20:52:32,"Sent a notification to my phone telling me I had 25%. The notification cleared the second I clicked it, and the app did not give me 25% off. I contacted customer service and was told they could not honor the promotion.",LD212125,caviar-order-food-delivery,931355786,
1,False,Their service fees are a deal breaker,2021-02-12 20:46:24,"21% charge on top of an order to “keep the app running”?  Maybe they need to adjust how they operate, since it seems to cost far more than the service is worth.",Rick Rodson,caviar-order-food-delivery,931355786,
2,False,Was better before Door Dash,2020-11-09 17:34:45,Now the customer service is worse. Also the app constantly logs you out now.,Genesinho,caviar-order-food-delivery,931355786,
1,False,Would not accept my credit card after scanning,2020-10-23 23:59:23,Would not accept my credit card after scanning,jeffgolds,caviar-order-food-delivery,931355786,
5,False,Service,2020-09-26 21:03:51,Very efficient. Excellent service,sususf,caviar-order-food-delivery,931355786,
1,False,"It was never great, but....",2020-08-18 22:19:51,"The recent changes have basically made it unusable. Want to sort pickup options by distance?  Nope!  Want to sort them any way?  Nope!  Only way is by “fastest”, which is useless. Just an amazingly bad overhaul.",Nicephoras,caviar-order-food-delivery,931355786,
1,False,Recent updated ruined the app,2020-08-16 22:01:30,"As others have noted the recent update ruined the app and delivery areas are far more restrictive. I’ll be moving to seamless, Postmates, anything but this piece of garbage until this is fixed.",theoriginalbrandon,caviar-order-food-delivery,931355786,
1,False,Worst delivery app,2020-07-17 21:18:45,"I only use this app since it’s the only place my favorite local pizza place uses. But it never works correctly, and now it just outright refuses to load (even with uninstalling and reinstalling it).",Hoochiegonzales,caviar-order-food-delivery,931355786,
1,False,Fees fees fees,2020-06-11 21:37:05,"10% fee directly from most restaurants for their staff (just build it into the price of the items instead)... ~20% “service fee” and then add on 4-6$ delivery fee. If you want to burn an extra 20$ with each meal, this app is for you...",Dingus Jr,caviar-order-food-delivery,931355786,
1,False,Cannot reach customer support,2020-06-11 02:03:07,"None of the referral links would actually work and I couldn’t reach customer support. Impossible to get an answer
Very frustrating",fatatina,caviar-order-food-delivery,931355786,
1,False,Worst,2020-03-02 03:44:56,"If you like being charged ridiculously high fees, waiting for your food for hours only to have them cancel the order completely, this is the app for you.",maui2oo4,caviar-order-food-delivery,931355786,
1,False,It’s a scam don’t download it,2020-02-10 19:03:51,Delivery drivers steal your food don’t even attempt to deliver. Customer service is non existent. I lost 60$ because of this app and can’t get it back because they don’t even bother get back to me,Cathymoonlight,caviar-order-food-delivery,931355786,"{'id': 13410162, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service and support as possible, and clearly, we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Alex in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2020-02-11T03:37:44Z'}"
1,False,Stole my money,2019-12-04 21:52:22,"A restaurant couldn’t fulfill my order, but neither the restaurant nor Caviar can provide me a refund for whatever reason... No one in customer service seems to be able to do anything about it...",MLock102019,caviar-order-food-delivery,931355786,"{'id': 12824323, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service and support as possible, and clearly we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Frankie in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2020-01-09T16:46:10Z'}"
1,False,Worst delivery app,2019-10-17 00:37:19,"This app used to be great. I’m not sure what happened, but now I never receive my food when I order it and if I do it’s hours later. I’ve officially given up on the app after today.",rlauren4,caviar-order-food-delivery,931355786,"{'id': 11334031, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service as possible, and clearly we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Frankie in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2019-10-18T17:20:57Z'}"
1,False,"Trash service, always late",2019-03-10 03:17:25,"Food is always late and cold, caviar support never does anything to make things right, you’re better off calling restaurants directly and saving your money",Timpywus,caviar-order-food-delivery,931355786,"{'id': 7655643, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service and support as possible, and clearly we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Aicea in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2019-03-10T15:00:19Z'}"
1,False,Horrible Customer Support,2018-11-20 03:51:25,Horrible customer support. Got an order cancelled on me and charged to my account as i was waiting to get a response from their horribly slow chat bot. No direct phone line in app and forced support chat.,Bungabar,caviar-order-food-delivery,931355786,"{'id': 6030773, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service and support as possible, and clearly we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Steph in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2018-11-20T21:28:57Z'}"
1,False,The delivery is way too slow!,2018-11-03 19:07:40,"Ordered food, but a rider delivered it. I waited one hour and half! I ordered noodles, when I received the food, it’s smashed. And I paid tips for the delivery! 
If a driver delivered my food, it wouldn’t be so slow! Very angry!!! Won’t use the app anymore!",LSX’s wife,caviar-order-food-delivery,931355786,"{'id': 5791553, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service and support as possible, and clearly, we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Angie in the subject line? I'd be happy to help find a proper resolution"", 'modified': '2018-11-04T04:16:21Z'}"
1,False,Worst service,2018-10-13 05:50:51,This app is a joke. Anyone who gave it 5 stars was paid to do so. I waited over three hours for a delivery of pizza and the app refused to give a full refund. You could literally make a gourmet meal on a hot plate faster than this app delivers food. Abysmal.,KC Schlossberg,caviar-order-food-delivery,931355786,"{'id': 5486488, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service and support as possible, and clearly we fell short here. One of our supervisors has reached out to you via email to confirm your refund and credit."", 'modified': '2018-10-13T20:49:56Z'}"
1,False,Horrible,2018-04-19 04:18:27,"First: The app is very difficult to use.
Second: They don’t deliver to very many places. 

This isn’t clear from the app so you end up ordering and them expecting you to pick it up.",oqion,caviar-order-food-delivery,931355786,
1,False,Unbelievably bad customer service,2017-10-18 18:48:34,"I just had the following exchange with someone in their support center:

Me: can you tell me where you guys are sending our invoices?

Caviar: you'll have to talk to your account manager for that information.

Me: okay, can you tell me who our account manager is.

Caviar: I'm sorry, we don't have that information, and for security purposes, even if we did have that info we can't give that out. 

!!!! 

Our company will be switching back to Grubhub.",jacquiepdx,caviar-order-food-delivery,931355786,
1,False,Get your ducks in a row,2021-03-15 22:52:40,"WHY WHY WHY am I seeing a lot of restaurants that DON’T deliver to me because I’m too far away. Then why are they popping up with my address. So frustrating. 
I would give this 0 stars if I could.",DvonV,caviar-order-food-delivery,931355786,
1,False,Wouldn’t Process Order,2021-03-15 21:20:48,"With discount applied, would not process order. Downloaded for deal, would accept the deal and not allow order to process. Disappointing",Tperkins06,caviar-order-food-delivery,931355786,
2,False,"Poorly designed, difficult to use",2020-08-25 21:57:58,"Poorly designed, difficult to use",Jewish Turk 48382,caviar-order-food-delivery,931355786,
1,False,NO CUTLERY PLEASE!!,2020-08-19 23:12:26,"Food delivery has become the new trend wasteful habits.  
The least CAVIAR can do is... by default tell the restaurants not to include cutlery to the many homes that have silverware!!   It’s so simple and can save so much waste and money.    If the customer needs cutlery... it’s and add on item.",sonofaplaya crucial,caviar-order-food-delivery,931355786,
5,False,So much better than UberEats,2019-07-31 23:02:03,So much better than UberEats,Disappointedreader77,caviar-order-food-delivery,931355786,
1,False,New app is not good,2020-08-19 03:07:24,"Its so bad, I might switch food delivery services. Its harder to search on what to order, there are glitches at every step, and my order time keeps increasing and driver keeps changing with no explanation",dahabmumtaz,caviar-order-food-delivery,931355786,
1,False,Please bring back the old UI,2020-08-16 17:14:29,"Why so many clicks to get to what I want? It was much more user friendly. The screen is so busy now, but somehow is less useful. Please bring back the last design.",ppl888,caviar-order-food-delivery,931355786,
1,False,"Unreliable, late, poor customer service",2020-07-10 15:49:31,I do not recommend this app. They do not have appropriate individuals to pick up food in a timely manner so it arrives cold. Customer Service is a total nightmare. I would strongly suggest using alternatives.,ShannaLynnSF,caviar-order-food-delivery,931355786,
1,False,Canceled order too many times,2020-05-29 01:27:37,Keeps canceling orders. Been trying to order for hour and a half. Goes into works then gets canceled 20 minutes later,Seiber101,caviar-order-food-delivery,931355786,
4,False,Map,2020-05-15 00:14:47,The accuracy of the delivery map can be off,ca60647,caviar-order-food-delivery,931355786,
1,False,Not impressed,2020-02-01 00:38:49,I received a flyer in the mail for $10 off my first order. I downloaded the app and  entered the EXACT SAME ADDRESS that was on the flyer into the app and it didn’t recognize my address. The post office knows where I am... Caviar does not.,phoenix74,caviar-order-food-delivery,931355786,
2,False,Apple Pay is gone,2017-12-09 19:22:04,"Sorry caviar i am not giving you my credit card information. I used to be able to checkout using Apple Pay. Updated the app, now its gone, So am I.",sebatl,caviar-order-food-delivery,931355786,
1,False,Horrible Experience,2019-07-06 18:52:50,The app charged me twice then gave me an “error” and my food never showed.  There is NO WAY to call these guys and the email support is a joke.  Just go pick the food up and save $15 in delivery and tips.,Jesus.loves.you,caviar-order-food-delivery,931355786,"{'id': 9527485, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our support as possible, and clearly, we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Grace in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2019-07-06T22:43:46Z'}"
1,False,No food/ no refund,2019-01-09 15:50:03,"I never received my order or a refund.  I’ve been working with them for over a month now, but they informed me that my “case was closed.” I hate writing bad reviews, but this experience was infuriating.",acandrsn1,caviar-order-food-delivery,931355786,"{'id': 6759632, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service and support as possible, and clearly, we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Angie in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2019-01-10T00:46:49Z'}"
1,False,Never get my food,2018-10-29 03:20:46,I have used this app about 4 times and 2 times my food simply never came. It’s great if you want to lose weight! since you will only eat 50% of your normal calories,P14bnf,caviar-order-food-delivery,931355786,"{'id': 5712192, 'body': ""Thanks for the feedback and I'm so sorry to hear about your experiences. We strive to provide the best experience with our service and support as possible, and clearly, we fell short here. Could you send us more feedback at trycaviar.com/contact with ATTN: Aicea in the subject line? I'd be happy to look into this for you."", 'modified': '2018-10-29T16:39:29Z'}"
1,False,Worst Customer Service Ever.,2018-10-09 01:43:51,"Don’t bother. Stick to Seamless and other delivery services. This application and company will outright lie to you in order to avoid doing the right thing. Refunds take forever to process, and their customer service agents are downright rude.",ACotler,caviar-order-food-delivery,931355786,"{'id': 5427091, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service and support as possible, and clearly we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Steph in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2018-10-09T15:42:17Z'}"
1,False,"""Account Creation Error""",2018-09-27 16:39:12,Tired of seeing that. Tells me to contact support... Of course there is no where to do that in the app. Simply doesn't work. I've tried three times on three different dates now.,EricDAltman,caviar-order-food-delivery,931355786,"{'id': 5270224, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service and support as possible, and clearly we fell short here. Could you send us more details of your experience on our website at trycaviar.com/contact with ATTN: Steph in the subject line? and I'd be happy to help understand what happened!"", 'modified': '2018-09-28T03:10:53Z'}"
1,False,NEVER RECEIVED FOOD,2018-09-08 02:24:50,"So disappointed, expected delivery time around 45 minutes now it will be over 2 hours and I have not received my food, I can’t cancel or contact deliverer. Will never use this service again",#longlivepodcasts,caviar-order-food-delivery,931355786,
1,False,Super expensive ; cheaper alternatives available,2018-09-06 02:07:39,Better off with Uber eats. Even if they say it’s free delivery they will charge you a BS service fee which is higher. What does that even mean ? Stick to Uber better value for your money.,Reddydeddy,caviar-order-food-delivery,931355786,
1,False,Still waiting for my food 2 hours later,2018-07-26 02:01:12,"Ordered from a restaurant that said they delivered to my office. Been waiting for 2.5 hours, and the food still has not been picked up.",Hubgry 12394,caviar-order-food-delivery,931355786,"{'id': 4431011, 'body': ""Thanks for the feedback and I'm so sorry to hear about the issue you've experienced. We strive to provide the best experience with our service and support as possible, and clearly we fell short here. Could you send us more details of your experience at trycaviar.com/contact with ATTN: Steph in the subject line? I'd be happy to help find a proper resolution."", 'modified': '2018-07-28T02:39:43Z'}"
1,False,Worst food delivery,2018-02-27 03:35:48,"I can’t believe they even have it so that I cannot call any customer service. If they mess up your order, you have to email and then get a shady text from a computer 

Hmmmm. Y’all are wAck",Lebanon Levi,caviar-order-food-delivery,931355786,
1,False,Terrible app and no customer service,2021-04-28 01:33:47,"App takes $ from restaurants, is shady and is buggy with no customer service available. Do not use",AlexTheDukie,caviar-order-food-delivery,931355786,
1,False,Battery hog,2021-04-11 19:40:56,"Recently this app has been chewing through my battery. A recent change to maybe gps or something, but this is a serious bug.",Isublovinfool,caviar-order-food-delivery,931355786,
1,False,Misleading offer,2020-12-01 23:48:15,I had an offer for 50% off and there was no way to use the promotion and it was not applied to my account. Very misleading and frustrating. Don’t send an offer if you don’t intend to honor it.,not easy to use - disgruntled,caviar-order-food-delivery,931355786,
5,False,Best of the delivery customer service.  Police drivers and neve mess up.,2020-10-02 13:34:07,I love this company,TMerkel24,caviar-order-food-delivery,931355786,
1,False,Hard to Navigate,2020-11-20 22:58:44,"It will be extremely helpful if there is a way users can flag and save their favorite restaurants. 

Also, as I write this review - there is a bug where the message is not visible.",be25922,caviar-order-food-delivery,931355786,
3,False,Receipts don’t have a date,2021-04-14 00:22:19,This makes it a pain to file an expense reports,Mre575,caviar-order-food-delivery,931355786,
1,False,Used to be halfway decent now just crap,2020-09-08 19:21:13,Used to be a decent app - now half the places I used to get delivery from are listed unavailable and being too far away. Looks like doordash has ruined caviar,pdxusr,caviar-order-food-delivery,931355786,
1,False,Poor customer support now,2020-08-14 18:03:55,Poor support. Seems door dash merger really killed the customer support. Had my whole order history deleted and they had no idea about an order I placed.,Djdanny1217,caviar-order-food-delivery,931355786,
1,False,Everything is outside of delivery range,2020-07-10 16:20:08,I just downloaded this app. It gave me 10 restaurant recommends. They were all outside of deliver range. I searched other restaurants. They were all outside of delivery range. Why am I here? I deleted the app.,Retro Pompadour,caviar-order-food-delivery,931355786,
