isEdited,review,developerResponse,date,rating,title,userName,app_name,app_id
False,The app is super user friendly and checkout is super fast. The only thing that could be improved is clearer alerts if you've chosen checkout vs. pickup. I've accidentally placed an order for pickup multiple times bc it's not as clearly messaged and it's so easy to breeze through and place your order.,,2017-01-04 00:50:08,5,Easy to use + quick checkout,Kelthorp,seamless-local-food-delivery,381840917
False,"app used to be one of my favorites.  now it is only just adequate.  the app maker demands that i adhere to his politics, which seems weird for a food delivery app.  if they got rid of him, the UX teams doing the good work on this app would be better rewarded.  really sad that business people screw over the tech folks with their stupid, impulsive, emotional behavior.",,2016-11-20 21:54:58,5,one star and bummed.  really sad.,M19987654,seamless-local-food-delivery,381840917
False,"Seamless is the pinch hitter in my life! I can order food on my way home from work, relax after a long day knowing that a delicious meal is on its way to me and I can try different types of food in the comfort of my own home. The Seamless app stores my previous orders and knows whether I'm ordering from work or home. I'm a huge fan of Seamless!",,2016-07-10 01:11:10,5,Seamless is incredible,SmithAsh52,seamless-local-food-delivery,381840917
False,"I think Seamless is such an amazing app because 1) super efficient way of placing orders 2) thru Seamless, I've learned about restaurants and delis in my neighborhood that I had honestly not heart of before. The only thing I really wish Seamless would take some initiative about is having a greener approach such as reusable totes instead of plastic bags/no plastic cutlery... Things like that. Otherwise: Seamless = EPIC GAME CHANGER",,2016-07-04 03:09:19,5,Great app!,Skb4567909,seamless-local-food-delivery,381840917
False,"Everything about this app is convenient and user friendly. I appreciate the clean interface, practical filters, tip function, in-dish addition menus... everything. Seamless lives up to its name. No more foraging for restaurant phone numbers, opening hours, up to date menus or cash. Seamless will be my go-to from here on out. I love this app!",,2013-07-31 01:18:51,5,A pleasure to use,27372846816792763,seamless-local-food-delivery,381840917
False,"This app is fast, responsive, shiny...I like it. But they sort the list based on who pays the most, and don't make that clear.  So instead of seeing places that are new, popular, well-rated, or any number of criteria you might actually find useful, you see the same mediocre Indian place every time you open the app. 

You can change this setting on another screen. But they change it back each time. 

That's why it gets two stars. Otherwise 4 or 5.",,2016-06-09 00:26:46,2,Excellent app but a little deceptive,arsadsfi,seamless-local-food-delivery,381840917
False,"Revised review: I used to love this app. But ever since the update it hasn't worked right. It randomly fails to recognize my credit card (although nothing has changed) and tells me my order can't be placed, but then it bills me anyway. Then instead of eating I spend the evening phoning my credit card and the restaurant and app corporation GrubHub. Their phone support is pleasant but if I wanted to talk on the phone I'd phone in my order to the restaurant and not need this app. Which is exactly my plan going forward now that this has happened 3 times. Deleted.",,2015-10-27 04:13:29,1,I give up,EmilyinBK,seamless-local-food-delivery,381840917
False,"When the weather outside is frightful, delivery is delightful.

The app loses points for not letting you mark favorites (must go to website for that). For not letting you even look at menus that do not deliver at that time of day to that exact location -- clumsy workarounds for that issue. And for inconsistently applied categories -- users should be able to suggest proper categorization of a restaurant, to access any restaurant at any time, to review and favorite them from the app.",,2014-01-10 22:09:07,3,Good in a pinch,tariqnisarahmed,seamless-local-food-delivery,381840917
False,"I use this almost every day since I don't cook and it's amazing to be able to order food with a few clicks, do your thing, and then your food is delivered without any fuss. I really like being able to tip on the site, so there is no awkwardness at the door with the tip scrambling.

Hope you guys have as many places in Hoboken as you do in nyc!",,2013-01-12 01:39:17,5,Awesome,Lvrrvl,seamless-local-food-delivery,381840917
False,"Love this app, stores my card no need to get wallet and menu makes it easy to just order for the whole family without writing down what everyone wants. Deliver any place that u want. I order from work for the kids at home. Or let them order when ur not home without having to give them ur card.",,2012-07-29 00:11:39,5,Great,Mark bolas,seamless-local-food-delivery,381840917
False,"To be clear, this is a review of the app, not Seamless. Seamless is a great service and the app compliments it well. Ordering is easy, but there are 2 features I'd love to see on:
1. Sort by type of cuisine
2. Read reviews. The star rating is helpful, but something more in depth would be good. 

Both of these things may exist in the app, but I can't figure it out and I'm typically good at this kind of thing.",,2013-01-04 01:07:28,4,"Good, but could be better",Pfepher,seamless-local-food-delivery,381840917
False,"The people that are rating this one star shouldn't punish these guys just because there are no restaurants in their area!

This was invaluable while in New York. It was like magic: I picked my restaurant, put my info in, and my food would magically show up. 

Now get to adding more restaurants in Salt Lake City!",,2010-07-27 21:54:58,5,"Awesome app, but for big cities only",Teh Viking,seamless-local-food-delivery,381840917
False,Love that I can order delivery on my way home and have food arrive at my door only a few minutes after I've gotten in. Also find the estimated delivery times and reviews helpful. It's super easy to customize orders too. The one thing that's a bit glitchy is emptying your bag if you change your mind about what you want,,2012-02-07 00:11:15,4,An absolute lifesaver,Katvobs,seamless-local-food-delivery,381840917
False,"I rate this app with the best rate just because it allows me to eat delicious, favorite meals over and over again. I can spoil myself with some fancy dishes or some healthy options or some junky food after midnight. No matter what my order is, it's always easy to make. Thank you Seamless for feeding me all the time, you are almost like mom :)",,2016-12-18 06:53:57,5,Best app 😍,Ylka,seamless-local-food-delivery,381840917
False,"When it comes to lifestyle apps, the one that helps you get pretty much ANY type of food delivered accurately, and in a timely manner has got to be right up there. 

I have had nothing but amazing experiences with this app. Highly recommend for anyone who has little time and appreciates quality",,2016-10-24 23:46:10,5,Greatest app you will ever download,The Hux,seamless-local-food-delivery,381840917
False,"Tell us more about your experience:

Omg the delivery time is ridiculous . Everytime I track my order , the time of delivery keeps increasing ! I'm better off with door dash , they're just a little bit more expensive but their delivery time is much quicker . I ordered at 1:16 now it's saying my food will be here between 2:20-2:30 & it initially said it would be here at 2:05 . I don't plan on using this service again & I hope my food isn't cold when it gets here , considering the fact the place I ordered from is not even a mile Away!

-------------------------------------",,2016-10-30 18:19:50,1,No Bueno,Bdgyc,seamless-local-food-delivery,381840917
False,"I actually prefer this app over the Seamless or restaurant desktop websites, and especially more than calling the restaurants. The app continues to develop features, that make it easy for the customer to add special requests to orders and for the restaurant to customize dish options. It's easy to reorder a past order, to tip, and to pay.",,2015-10-28 22:45:37,5,Prefer this app...,Bob Loncar,seamless-local-food-delivery,381840917
False,"Pros: great restaurant coverage, very easy to use, provides incredible convenience that makes your every day hustle and bustle just that much more survivable.

Cons: UI could be updated and social integration could be enhanced.

Overall: an absolute must have. My friends and I each use this app several times per week.",,2015-08-23 21:52:11,5,Convenient. Easy. Necessary.,Grateful new yorker,seamless-local-food-delivery,381840917
False,"The experience used to be seamless- this is no longer the case. Seamless has given an app that can no longer be used effectively. Past orders have disappeared- pointless!!!
Addresses that were used for the website have disappeared on the app. You are no longer able to bookmark restaurants. The whole update is such a disaster that I think it is time to take cooking lessons. Seamless used to be an easy way to order a meal. It has now become a chore- each order brings up new or repeated issues. Fix this or lose customers.",,2015-08-26 22:00:21,1,Fix this app!!!,Boobiepublic ,seamless-local-food-delivery,381840917
False,This app has time and again proven one of my favorites. The convenience it offers has consistently earned it a spot on the short list of apps that are worth taking up precious space on my phone. Add to that a good interface and wonderful attention to detail and you've got yourself one great app. Highly recommended.,,2013-06-23 02:54:32,5,One of the greats,Philmoney,seamless-local-food-delivery,381840917
False,"The app itself works great technically.

The issue is, Seamless focuses solely on taking your order (and money) but they have zero concern if your order is actually fulfilled.

Many restaurants supply an unused phone number. Order a salad and get shrimp instead? Too bad! Try calling Seamless and they basically say ""Not our problem. We just handle the order."" I called a restaurant for 3 days to see if they'd correct my order. Never picked up their phone. When I reached out to  Seamless, they just cared if the order was placed correctly. Never mind I never got half of what I ordered.

Lastly, their restaurant reviews are 100% incorrect. You can see a restaurant with dozens of 1 star reviews, yet somehow the restaurant has 5/5 stars. How does that make any sense?",,2015-04-14 01:02:13,3,Horrible Service,art_nyc,seamless-local-food-delivery,381840917
False,"Huge timesaver and a great way to discover restaurants in your area. Easy to use and I haven't had any trouble with any of my orders. It definitely doesn't have all of the restaurants in your area listed. Easy to stay in and order food any day of the week, don't forget that you can still go outside to eat at restaurants too.",,2013-06-13 14:05:33,5,Great app!,Rneutron,seamless-local-food-delivery,381840917
False,"I wish I discovered this sooner! I LOVE being able to order almost anything I want from a boatload of restaurants in my area with my fingertips. This replaces my folder of menus at my desk. I love being able to filter by cuisine and minimum delivery amount. Now, if they could have this in my neighborhood on Long Island, I would be all set!!!",,2013-01-11 18:37:01,5,Perfect for NYC Folks!!,delena76,seamless-local-food-delivery,381840917
False,"I moved into the area a year ago and found Leo's bagels while walking around. Whether you go into order or have it delivered, their bagels are always hot and fresh. They are the best bagels I've had in a long time. The service is quick and friendly as well. I have brought all my out of town guests here and they feel the same way.",,2013-01-06 18:46:41,5,Tasty bagels,BonnyJeanne12,seamless-local-food-delivery,381840917
False,"The app is great and easy to use. I'm glad it isn't too complicated to be nice to look at. I'm glad they even use the right words to make it clear what you're doing everywhere. For example, it clearly tells you, ""Don't worry! You can edit the order before you finish,"" when you reorder a favorite. Good work, guys!",,2012-12-28 19:51:39,5,Very Smooth,Billimp,seamless-local-food-delivery,381840917
False,"The only drawback is that there are no pictures and often the description of the menu item leaves much to the imagination.

Why do apps continue to ask for reviews after you post one. This is quite annoying!!!",,2012-03-28 00:40:55,5,Easy to use,jdwarren_75,seamless-local-food-delivery,381840917
False,"This app alone is responsible for my ability to eat some nights when I just can't get the motivation to get out the door or cook up a meal. More restaurants are added all of the time and it's a great way to try out places near you that you might not have known about before. Two thumbs up, for sure.",,2016-07-24 17:23:13,5,Must-have app!,Alexandra2307,seamless-local-food-delivery,381840917
False,"We lived in our old apartment for 10 years.  Had all our fave places to eat/order delivery.  Moved to new place and had to start again.  Big difference, seeing all the places around us on an app!  Easy to order, most deliveries are quick and delivery folks are great.",,2016-06-16 22:36:29,5,Great when you move to a new 'hood!,McKnot,seamless-local-food-delivery,381840917
False,Seamless has changed everything so complaining makes no sense. I would say that most restaurants deliver under or within the time limit; get things right 95% of the time; and resolve issues promptly. Delivery people are friendly. Wish more higher end restaurants were on it...,,2015-04-06 23:22:18,5,Always solid,Berntone,seamless-local-food-delivery,381840917
False,"I rarely write reviews but the Seamless app is now unusable.  Not only are past orders gone, it doesn't sync with orders you place on the site. For the past orders that are there, if you try to reorder a past order, you can no longer add other items to that reorder.
In addition, I'm missing restaurants I usually order from and for some odd reason, I have two home addresses which are exactly the same.
Seamless, this was a careless update and I can now only use the site. Fix it or revert back to the old app which actually worked.",,2015-06-11 00:28:46,1,Unusable,Nostalgic PJ Fan,seamless-local-food-delivery,381840917
False,"Look seamless was never the greatest app and their are various issues using it for delivery in NYC but at least it was basically functional. 

This last update just made it worse. I added a bunch of useless visual stuff while apparently removing restaurants and adding delivery fees. The review system has always blowed. Why not fix that. Why not add a way to complain and get an easy refund when an order takes 2 hrs to show up or the food you get is soiled.",,2015-05-04 17:17:12,2,Update was not an improvement,Tiickle,seamless-local-food-delivery,381840917
False,"The most insidious ""eh, let's just order something"" enabler of all time.  Useful for weeding out lousy restaurants without having to learn the hard way, terrifically easy to use and better than calling.  If a problem arises the Seamless customer service is top-notch.  Even the app design is terrific!",,2013-11-10 02:30:01,5,In a place like New York it's just about invaluable,enfilmigult,seamless-local-food-delivery,381840917
False,"Super awesome and love how quick, accurate and customizable it is. They also call you if there is an issue at a restaurant and sort it out right away. I use it all the time, but know that this is made for cities. Suburban people, don't be lazy, get in your car and go to the drive through. This is not an app for you. Stop complaining.",,2013-04-20 20:56:31,5,MY BEST FRIEND,Kelsey Fink,seamless-local-food-delivery,381840917
False,"Great user interface, use it almost everyday. It takes 20 seconds to order if you use the reorder function, I'll use it in the middle of a meeting and love the look on my collegues' faces when my food is waiting for me when we come out of the meeting while they are discussing what to eat!",,2013-04-17 23:56:01,5,Works like a good app should,B172,seamless-local-food-delivery,381840917
False,"Easier than looking up online, plonking Dow your card, and waiting for the delivery.  This app does it in 30 seconds!  Most restaurants deliver and follow up with a phone call in almost no time.  When you can't leave your home or office, this app will not let you go hungry for long!!!",,2013-03-29 00:46:29,5,You won't go hungry with this app!!,LI Aerial,seamless-local-food-delivery,381840917
False,"For those times when you are too tired to leave the house, seamless is always there. Easier than calling, easier than opening the fridge, and definitely easier than going to and neighborhood restaurant or grocery store.",,2012-11-11 21:23:18,5,Easy food when you feel like a hermit,Insideeater,seamless-local-food-delivery,381840917
False,"You can order your food 'seamlessly,' but if you want to just reorder your last order, you can't. You have to put all the items in the cart again. It also doesn't pull up your delivery address even though you log on.",,2011-12-21 02:12:57,5,"Good App, Missing key features",Unsatisfied v2,seamless-local-food-delivery,381840917
False,"All my life, my mama brought me food. Now, I'm 32 and my mama says I'm a man. How does a man get food brought to him? I found this Seamless thing that's just like my mama, except they are men and they never want to sit down and talk with me. I miss mama. Nothing's wrong with her. She's just mad at me for playing video games in the living room in my underwear, so she's not talking to me.",,2017-01-09 18:42:12,5,Almost like my mama,Hugohugoyeayea,seamless-local-food-delivery,381840917
False,"As a New Yorker, seamless is a must. Ever since the design updated (albeit subtle ones) rolled out, the app barely works for me. Also, the recommended restaurants need to improve. There are a lot of spots nearby that don't populate and ones that are much further that do. The logic behind the streaming isn't too straightforward. Fix that and it would be even better.",,2017-03-20 22:45:40,4,"Pretty Good UI, but needs a little work",Dandyzoku,seamless-local-food-delivery,381840917
False,"For some reason Seamless can be super glitchy on Mac software - seamless can't seem to figure that out / fix it. So for many the AP is the only way to use Seamless at all. Sometimes it won't load and needs to exited an re-launched before finally it works. When loaded, it works great...",,2016-05-02 23:30:57,5,Sometimes a little wonky - but usually great,Diamond Grey,seamless-local-food-delivery,381840917
False,"I haven't reviewed the seamless app in quite some time but sadly it really hasn't improved much since grubhub bought seamless. 

1.  Most critically - the app has crashed a few times during checkout. Yet the order went through. Lovely. 
2. Do you have to force me to always redo my search faceting options for ever session?? Why can't you save the settings ??
3. The solicitation of reviews has gotten better but the average review rating is still a mystery. Over what period of time is it? Clicking on the reviews only provides reviews from people who have written something. Why not show the ratings provided by everyone??
4. I still receive text notifications for completed orders sometimes upwards of an hour after the order was delivered. Thanks seamless. Smart.",,2016-06-15 02:31:43,2,It just should be better,flungster,seamless-local-food-delivery,381840917
False,"I don't understand why this app gets some bad reviews. It's easy to use, reliable, never crashes, and the restaurants get the order right away. I haven't had any problems at all. I highly recommend this app, especially if you live in the city (I'm in NYC, and this app works well in Chicago as well).",,2016-02-09 00:54:56,5,Excellent! Ignore the haters!,Glannboy,seamless-local-food-delivery,381840917
False,"Here in New York -- the greatest city in the world, sometimes called The Windy City -- delivery is a staple of life. Seamless is the new standard through which all food happens. It's an unavoidable facet of life. Thankfully, it works like a charm. Here's an idea for my fave app: Add health department ratings for restaurants. They're easily available through the city online. Just an idea! Thanks for dinner, folks!",,2015-12-31 00:13:18,5,The new normal,Tom WP,seamless-local-food-delivery,381840917
False,"Let's be real, no other app (to this extent) exists. Being able to order from any place nearby, include tip, cc info stored and updates on my delivery is more than I could ask for. The app itself can be slightly buggy with past orders never working, but still, I prefer a world with seamless than without.",,2015-09-26 14:01:35,5,Useful,Mels323,seamless-local-food-delivery,381840917
False,"I live in NYC and the Seamless App lets me order food from hundreds of resteraunts whether I'm at home or work with my credit card!  I can even put the tip on my credit card! The app is easy to use, has always been reliable, and is supported very well.  I think this is one of the best apps available today.",,2015-05-02 17:34:12,5,Best Food App Ever!,NYC ACNP-BC,seamless-local-food-delivery,381840917
False,"I use this fairly regularly in order to get my food that I like to eat when I am hungry for the food that I like to eat for the food that I am hungry for. I like to eat food because it is food hungry food to satisfy hunger I am hungry food for food I am hungry. For food I am hungry, in the morning sometimes. For food, I am hungry, in the evening sometimes.",,2016-06-30 01:20:50,5,Good app,Basahr,seamless-local-food-delivery,381840917
False,"When it works it's great, but it has so many bugs and shortcomings it regularly makes me scream. If frequently drops the connection and becomes unresponsive. It also frequently gives an annoyingly quirky error message that ""Oops! Something went wrong but I don't know what,"" and then it makes you start all over. 

It also had annoying interface failings, like not being able to edit in special request fields: you have to delete and start all over.",,2014-08-12 23:38:02,2,Infuriating app,LuckysClub,seamless-local-food-delivery,381840917
False,"I just downloaded the iPhone application, because the idea of ""Seamless"" is a good one. But alas I have found a seam.  If a new user goes to the application first, there is no option to create an account nor a redirect to your website. That is a serious flaw which creates a cycle that gives the user a frustrating experience when trying to navigate your stellar application. Please fix that.",,2012-04-22 13:22:02,3,The Island of misfit toys...,Ingquisiive,seamless-local-food-delivery,381840917
False,"This new version is better, but the seamless app could really use better iPad functionality. Pictures would be nice, as would full screen resolution! The mobile version of seamless's website almost looks better on my iPad, though it's not as easy to use. I can see how this app would be great for a iPhone or iPod, but on the big screen it just seems a little Spartan.",,2011-07-17 00:31:41,4,It's ok,Thaifoodlover,seamless-local-food-delivery,381840917
False,"My only complaint is that there is no way to quickly filter out restaurants that are not open late at night. Something akin to Yelp's ""open now"" filter seems essential for a food delivery app, especially in NYC. It's frustrating to see a 30-45 minute delivery window for a restaurant at 1 AM, only to tap it and find out that they're closed.","{'id': 1097995, 'body': 'Hi 610174, We sorry for the experience you endured. We will look take your suggestion under consider to make your experience better with Seamless. Have a wonderful day.', 'modified': '2017-08-24T19:41:24Z'}",2017-06-24 05:23:00,4,Great App Overall,610174,seamless-local-food-delivery,381840917
False,"I love the app, it makes my life easier BUT every now and then my payment methods disappear. This is very annoying. The App also signs me out sometimes. It would be convenient if the order instruction text wouldn't erase  when you use the past order feature and you want to make a change to the instructions. If these minor issues were fix the app would be perfect.",,2016-09-30 04:48:56,3,Lacks stability,Jeff_Justice,seamless-local-food-delivery,381840917
False,My favorite part about it is that you can go back to your past orders and quickly order them again. The interface has all of the details I need so I can quickly browse and edit at any point during my order.,,2016-06-26 00:01:13,5,"Works like it should, keeps it simple",gabalemm,seamless-local-food-delivery,381840917
False,"I LOVE seamless and use it multiple times a week. I'm a health nut and seamless makes it easy to find healthy options. I also work from home and don't have time to deal with long phone ordering. Yep. Seamless solves that too. And I can too in the app so all I have to do is get my food at the door. 

Must. Have. App.",,2015-08-30 22:04:15,5,The easy and healthy way to cook at home,marcscheff,seamless-local-food-delivery,381840917
False,"This is handy for ordering delivery food. Only a few gripes, a restaurant owner I know says they take 25% of each sale which seems like a lot and I find the review process strange. I wish they had a separate way to rate the quality of food versus delivery times. Seems like most people one star a restaurant because it took more than 45 min to deliver.  I just want good food I don't gripe on delivery times as I understand the restaurant may be busy.",,2015-03-30 00:33:21,3,Useful App,k8nice,seamless-local-food-delivery,381840917
False,"I use this app for breakfast, lunch, and dinner (not usually in the same day though). Bagels, just click away. Wraps for lunch, sure thing. Thai or Pizza for dinner, you got it. My only criticism is that there are some options that I like about the website more than the app, and vice versa, but really I can't complain.

Well, the latest update has me dropping it a few stars. I'm sure they think they are streamlining it, but it has had me purchase food under the wrong card multiple times now.",,2015-05-03 18:39:44,2,Great!,TheWrath_OfOdin,seamless-local-food-delivery,381840917
False,"I wanted desperately to like this app. I created an account and was excited to see what it offered. The problem? It won't recognize my address. No matter how many times I enter it, it just won't work. 
I tried using their locator to see if that worked and according to it I live in a large span of houses. I tried to accept that thinking I would be able to correct the address later but even that didn't work. It said it couldn't accept the address it gave me. 
I may try again before deleting.",,2014-04-19 12:15:02,1,Completely disappointed,LadyFate,seamless-local-food-delivery,381840917
False,"I love this app. It helps you avoid the confusion of your order being misheard on the phone, and it saves your previous orders making it easy to reorder without having to go through the menus all over again!  I just wish they would get more Mexican joints in on this in my neighborhood (Prospect Heights, Brooklyn).",,2013-10-10 19:19:49,5,So convenient!,Lyfe_brooklyn,seamless-local-food-delivery,381840917
False,"I love seamless and I love the app! It is super easy to use and very convenient. My husband and I use it all the time for delivery and pickup orders.  It is great to use as I leave work to place an order, I receive the confirmation email as I start my walk home, my food is ready when I get to the restaurant, and then I head home to enjoy my meal!",,2013-09-20 19:06:08,5,Great app,Falafel lover,seamless-local-food-delivery,381840917
False,"This is by far the easiest food-ordering manner I've ever experienced. All you do is choose your food, and confirm. That's it! It's on its way! No putting in all your information each time, super simple. I've tried many different modes of ordering food online, and never experienced such ease. Glad to have this app.",,2013-04-06 21:30:58,5,Love it!!,84136,seamless-local-food-delivery,381840917
False,"Love the app and use it 2-3 times a week. The only issue is you can only use the initial credit card that you entered. When ordering for multiple  people or using it for a business lunch, you can't add a different card. Recently my card got stolen and I had to delete the app and reinstall the application because you can't add or delete a card.",,2013-04-26 16:32:06,4,"Great, but flawed",SomeoneWhoKnowsNothing,seamless-local-food-delivery,381840917
False,"I love the food, always quick delivery, healthy choices, food is always organized (not thrown into the foam plates like others do), overall really awesome!

I do miss some of the other things you guys had before, I assume there were some meals and drinks (protein shakes) removed from the menu or maybe that's just online. PLEASE BRING IT BACK! :D",,2013-02-01 21:01:58,5,You guys rock!,J.C25,seamless-local-food-delivery,381840917
False,"I live in ny and this app is awesome because i would never know all of these great restaurants were in my area and that they delivered. So much to choose from and you can avoid ordering on the phone with someone who may misunderstand your order, and when your food finally arrives, its the wrong type of food or drink.",,2013-01-19 17:26:48,5,Love it!,Halahe,seamless-local-food-delivery,381840917
False,Unfortunately the iPhone app doesn't show as many restaurants available for delivery as the website does.  This may be just a local problem but on the app I only get 5 restaurants who will deliver to me.  On the website I get a ton so that needs to be fixed.,,2012-10-19 00:47:22,5,Doesn't show many restaurants,RobNYC,seamless-local-food-delivery,381840917
False,"Working late and ordering team dinners has never been easier. Instead of collecting orders and taking time to place them over the phone, now we can pass a phone around the office and everyone can make sure to customize however they want. It's great!",,2012-09-21 21:12:14,5,Great way to order food for the office,AC5555555,seamless-local-food-delivery,381840917
False,"SeamlessWeb has made ordering easy for years but having an app makes it that much more convenient.  Now I can order during my commute to work, on my way home or even during a meeting. I can't wait to see what they think of next!",,2010-07-30 01:00:04,5,Truly Seamless!,moley0381,seamless-local-food-delivery,381840917
False,Great interface and a breeze to use. One suggestion though: make the deletion of items from the order more obvious. Had to search online how to swipe the finger across the unwanted item and still hasn't mastered that special swipe -- it doesn't work half the time. Could you make it a button?  And then you'll have a perfect app!,,2012-08-24 18:51:45,4,Very convenient!,Ukigirla,seamless-local-food-delivery,381840917
False,I prefer grub hub because sometimes I want to pay cash. I do like seeing a delivery time estimate before ordering but they MUST add the ability to review from the app. You should be able to read the reviews from the app and see and see the on time percentage.  There's no reason that the app can't pop up a review feature after an order is placed.,,2012-01-16 02:10:24,4,Needs a few things..,rollaskated,seamless-local-food-delivery,381840917
False,"This app, like their website, is due for an overhaul. There are a lot of unneeded steps in the ordering process, it can make assumptions using the gps about your exact address from addresses you've ordered at in the past, two touch ordering of favorites should be the first thing you see when you open the app if you're near a know address.",,2011-04-28 02:27:40,3,Could be much more efficient,PMacDiggity,seamless-local-food-delivery,381840917
False,"This app is definitely better than the mobile browser version!  Those who rated with single stars should be rating the app, not the quantity of restaurants available to them. Seamless web is very clear as to the area/cities it services. 

I would like to see the the following in an update:1. View past orders. 2.  Add bookmarked restaurants to list as a sorting option.",,2010-07-31 22:29:18,3,Long awaited,greekGUYnyc,seamless-local-food-delivery,381840917
False,"Crashes in the middle of an order. Charges me. And doesn't actually make the order. Had to order again to make it work. 

P.O.S. don't charge the customer until you have processed the order. Otherwise, you might charge and then not even process the order.",,2017-05-07 01:48:28,5,App is terrible,Testsjnfbfbrb,seamless-local-food-delivery,381840917
False,"It gets you food yeah but the interface is horrible. Worked great when I first got it but consistent problems been coming up. I mean it gets you food yeah but that's the purpose of the app, so I don't think it deserves a 5 star for filling it's most basic purpose.",,2016-10-15 17:16:37,5,Gets you food but interface is horrible,Endeon,seamless-local-food-delivery,381840917
False,"This app is so easy to use even a drunk baby could use it. 

Now hold on, I know what you must be thinking: ""I don't want this guy watching MY baby!"" We'll look, #1 this isn't a baby sitting as, it's an app review. #2, somebody mixed a White Russian directly into the milk container! And #3, it was me...and I turned out fine! After all, I'm nice enough to write an app review under no coercion.",,2017-04-15 22:11:58,4,Easier than Pie...are squared?,Project Julio,seamless-local-food-delivery,381840917
False,This is one of my most used apps (which is kind of sad); Ordering food is easy and you discover new restaurants in your neighborhood. The app even allows you to plan future orders (never tried it before). Everything functions well and crashes are rare.,,2016-07-31 17:11:46,5,Easiest Way to Order Food,AGirlFromBrooklyn,seamless-local-food-delivery,381840917
False,"I've been living in NYC for 6 months now and I have to say Seamless is a wonderful service that I have a lot of respect for. 

Their restaurant selection is great, most restaurants don't charge a fee, and although I haven't had to use their customer service I would assume it was no worse than the other similar services. 

They typically meet the estimated delivery time. There are some restaurants that are poor at meeting delivery schedule, but that's the restaurant not Seamless. Just read the reviews before you order.

Only complaint is the order history doesn't sync between app and website.",,2016-02-18 22:48:04,5,It's How New York Eats,Jagdog,seamless-local-food-delivery,381840917
False,"This app makes it so easy to order from seamless from your phone (which I only do when I don't want to get out of bed in the morning--haha). It's a little bit more difficult to search than on the computer, but if you know what you want already, it's a breeze.",,2015-10-16 14:24:06,5,Does what it needs to do,Natalia :],seamless-local-food-delivery,381840917
False,"Seamless makes the whole ordering-in experience quick and easy.  The app lets you sort through restaurant options by ratings (although I'm suspect of their rating system), price, proximity, or cuisine-style.  Their customer service is alright, but overall, I'm a big fan.",,2015-09-29 23:03:24,5,Quick and easy,sammy2teeth,seamless-local-food-delivery,381840917
False,"It is truly surreal how bad this app is now. They didn't update their mediocre app for years, then came out with a less easy to use app that ALSO fails to work. 

This is your core product - pull it together guys. 

You should probably fire all of your product managers and UX designers. And your devs for good measure. Time to outsource.",,2015-07-13 22:53:46,5,Update is complete garbage,MAK2783,seamless-local-food-delivery,381840917
False,I like the new apps for Seamless and Grubhub.  I don't like to save payment info and they don't really let you choose not to save the info.  It's not as intuitive how to use the filters as the previous version.  It'd be great to be able to save our own personal filters instead of having to reselect them during each session.,,2015-08-16 02:24:34,4,"Pretty good app, tiny finishes to make it great",@dm1n1str@t0r,seamless-local-food-delivery,381840917
False,"Placed an order at 10:01... At 10:35 I call the restaurant to check status... They tell me their ovens were turned off at 10 (on a Friday) and that someone from seamless should have contacted me. I get a call from seamless at 10:40... 39 minutes after I placed and was waiting for my order. So steamed, you guys.",,2015-05-02 02:44:46,5,Terrible customer service,NellytimeBos,seamless-local-food-delivery,381840917
False,"The old Seamless was beautiful / thoughtful and seemed to have very few UI breakdowns. Why not spend time working on new features instead of polishing UI?

This update: Information design is now harder to parse and blocky. The light type at small sizes is useless for quick browsing. Why 2 search bars? Why label everything when they clearly wouldn't fit in German anyway? Clunky interactions  because of 4 dimensional flat-looking nonsense.

Ideas: Add important details like most popular dishes. Show me friends that recommend this spot. Keep track of my favorite dishes and ask me to rate them. Remind me what I ordered before. Make complaining about delivery easier. Make categories of food more visible and easy to identify (ex: Asian cuisine with a color or a flag).

Pros: I love the new empty bag icon (with face).",,2015-06-22 18:00:38,2,No new features,Eric Benjamin,seamless-local-food-delivery,381840917
False,I love this app! It makes life so much easier for someone who is always busy. The only thing is that they rarely give any discounts. But otherwise their customer service is great. They took care of a few issues that we had with some restaurants very quickly and refunded us the money.,,2014-11-07 00:29:27,5,Great App,BkCare,seamless-local-food-delivery,381840917
False,We need a better looking app. It's a pretty atrocious looking. Also closing times are important. Most of the time I get home late and their open for another 10-15 minutes and they tell me they can't deliver in that time. Which is fine but at least on seamless closing 30 minutes before wouldn't be the worst thing that happens.,,2015-02-14 21:54:02,4,Better looking App,Earnest Kid,seamless-local-food-delivery,381840917
False,downloaded this app for the apps is discount and was pretty surprised at how user friendly and functional it is. Has all (that I was aware of/normally use) functions that I normally use on the website. Definitely recommend a download. Love this app!!,,2013-08-28 01:24:29,5,all of the same functionality as the website,tt151515,seamless-local-food-delivery,381840917
False,I use it multiple times a day!  Only thing I would want is for discounts not to count against the minimum order.  Sometimes I am just ordering for one person and if a restaurant is offering a discount I can't order from them because I won't order enough food to meet the minimum.,,2013-04-18 23:51:09,5,Must Have!,Hirschsch,seamless-local-food-delivery,381840917
False,"Awesome. Love the promotions I get in my emails. Always use it at work and now can use it for my favorite restaurants around home. Saves me lots of time and easier than passing the menu around and writing down everyone's order. Everyone picks what they want and add to the bag. Perfect for any family, especially with kids.",,2012-11-04 23:25:37,5,Seamless,Lenao83,seamless-local-food-delivery,381840917
